dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Braboszcz et al. (2017),025_1,025,1,ctr,2,med2,internal,OT,F6,frontal,right,1.6205125986120208,0.4827425180907004,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F6,frontal,right,0.9281878924578678,-0.07452109636930739,025_F6
