dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Braboszcz et al. (2017),025_1,025,1,ctr,2,med2,internal,OT,P5,parietal,left,3.615569425538617,1.2852493606442272,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P5,parietal,left,1.1060208438710808,0.1007687490989402,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P5,parietal,left,1.8093340091911203,0.5929588268441192,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,P5,parietal,left,1.4292494620195715,0.3571494547543664,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,P5,parietal,left,1.4292494620195715,0.3571494547543664,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,P5,parietal,left,1.4292494620195715,0.3571494547543664,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,P5,parietal,left,1.4292494620195715,0.3571494547543664,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,P5,parietal,left,1.4292494620195715,0.3571494547543664,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,P5,parietal,left,1.4292494620195715,0.3571494547543664,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,P5,parietal,left,1.4292494620195715,0.3571494547543664,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,P5,parietal,left,1.4292494620195715,0.3571494547543664,025_P5
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,P5,parietal,left,1.4292494620195715,0.3571494547543664,025_P5
