dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,F8,frontal,right,0.1756919642310825,-1.7390230205715784,1_F8
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,F8,frontal,right,0.1756919642310825,-1.7390230205715784,1_F8
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,F8,frontal,right,0.1756919642310825,-1.7390230205715784,1_F8
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,F8,frontal,right,1.796378130000014,0.5857724878086483,1_F8
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,F8,frontal,right,1.796378130000014,0.5857724878086483,1_F8
Jin et al. (2019),1_2,1,2,jin2019,40,vs,external,MW,F8,frontal,right,0.2448105018369082,-1.4072708296035574,1_F8
Jin et al. (2019),1_2,1,2,jin2019,42,vs,external,MW,F8,frontal,right,0.24286250837022857,-1.4152598049480196,1_F8
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F8,frontal,right,1.281427490720956,0.24797468365346298,1_F8
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F8,frontal,right,1.281427490720956,0.24797468365346298,1_F8
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F8,frontal,right,1.281427490720956,0.24797468365346298,1_F8
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F8,frontal,right,1.281427490720956,0.24797468365346298,1_F8
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F8,frontal,right,1.281427490720956,0.24797468365346298,1_F8
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F8,frontal,right,1.281427490720956,0.24797468365346298,1_F8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F8,frontal,right,2.7558074651940037,1.013710490476676,1_F8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F8,frontal,right,2.7558074651940037,1.013710490476676,1_F8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F8,frontal,right,2.7558074651940037,1.013710490476676,1_F8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F8,frontal,right,2.7558074651940037,1.013710490476676,1_F8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F8,frontal,right,2.7558074651940037,1.013710490476676,1_F8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F8,frontal,right,2.7558074651940037,1.013710490476676,1_F8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F8,frontal,right,2.7558074651940037,1.013710490476676,1_F8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F8,frontal,right,2.7558074651940037,1.013710490476676,1_F8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F8,frontal,right,2.7558074651940037,1.013710490476676,1_F8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F8,frontal,right,2.7558074651940037,1.013710490476676,1_F8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F8,frontal,right,2.7558074651940037,1.013710490476676,1_F8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F8,frontal,right,2.7558074651940037,1.013710490476676,1_F8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F8,frontal,right,2.7558074651940037,1.013710490476676,1_F8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F8,frontal,right,2.7558074651940037,1.013710490476676,1_F8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F8,frontal,right,2.7558074651940037,1.013710490476676,1_F8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F8,frontal,right,2.7558074651940037,1.013710490476676,1_F8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F8,frontal,right,2.7558074651940037,1.013710490476676,1_F8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F8,frontal,right,2.7558074651940037,1.013710490476676,1_F8
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F8,frontal,right,1.1884413184439218,0.17264263213042855,1_F8
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F8,frontal,right,1.1884413184439218,0.17264263213042855,1_F8
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F8,frontal,right,1.1884413184439218,0.17264263213042855,1_F8
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F8,frontal,right,1.1884413184439218,0.17264263213042855,1_F8
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F8,frontal,right,1.1884413184439218,0.17264263213042855,1_F8
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F8,frontal,right,1.1884413184439218,0.17264263213042855,1_F8
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F8,frontal,right,1.1884413184439218,0.17264263213042855,1_F8
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F8,frontal,right,1.1884413184439218,0.17264263213042855,1_F8
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F8,frontal,right,1.1884413184439218,0.17264263213042855,1_F8
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F8,frontal,right,1.1884413184439218,0.17264263213042855,1_F8
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F8,frontal,right,1.1884413184439218,0.17264263213042855,1_F8
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F8,frontal,right,1.1884413184439218,0.17264263213042855,1_F8
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F8,frontal,right,1.1884413184439218,0.17264263213042855,1_F8
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F8,frontal,right,1.1884413184439218,0.17264263213042855,1_F8
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F8,frontal,right,1.1884413184439218,0.17264263213042855,1_F8
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F8,frontal,right,1.1884413184439218,0.17264263213042855,1_F8
