dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Braboszcz et al. (2017),025_1,025,1,ctr,2,med2,internal,OT,C6,central,right,1.9744279413125747,0.6802787064281145,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C6,central,right,0.8869044030382721,-0.12001807808587013,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C6,central,right,0.8273264969098885,-0.18955586512303155,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,C6,central,right,1.2186915643250038,0.19777779495990547,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,C6,central,right,1.2186915643250038,0.19777779495990547,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,C6,central,right,1.2186915643250038,0.19777779495990547,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,C6,central,right,1.2186915643250038,0.19777779495990547,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,C6,central,right,1.2186915643250038,0.19777779495990547,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,C6,central,right,1.2186915643250038,0.19777779495990547,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,C6,central,right,1.2186915643250038,0.19777779495990547,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,C6,central,right,1.2186915643250038,0.19777779495990547,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,C6,central,right,1.2186915643250038,0.19777779495990547,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,C6,central,right,1.2186915643250038,0.19777779495990547,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,C6,central,right,1.2186915643250038,0.19777779495990547,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,C6,central,right,1.2186915643250038,0.19777779495990547,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,C6,central,right,1.2186915643250038,0.19777779495990547,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,C6,central,right,1.2186915643250038,0.19777779495990547,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,C6,central,right,1.2186915643250038,0.19777779495990547,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,C6,central,right,1.2186915643250038,0.19777779495990547,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,C6,central,right,1.2186915643250038,0.19777779495990547,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,C6,central,right,1.2186915643250038,0.19777779495990547,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,10,med2,internal,OT,C6,central,right,0.6388733569250588,-0.4480490337223831,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,10,med2,internal,OT,C6,central,right,0.6388733569250588,-0.4480490337223831,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,10,med2,internal,OT,C6,central,right,0.6388733569250588,-0.4480490337223831,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,10,med2,internal,OT,C6,central,right,0.6388733569250588,-0.4480490337223831,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,10,med2,internal,OT,C6,central,right,0.6388733569250588,-0.4480490337223831,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,10,med2,internal,OT,C6,central,right,0.6388733569250588,-0.4480490337223831,025_C6
Braboszcz et al. (2017),025_1,025,1,ctr,10,med2,internal,OT,C6,central,right,0.6388733569250588,-0.4480490337223831,025_C6
