dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Braboszcz et al. (2017),025_1,025,1,ctr,2,med2,internal,OT,C2,central,right,1.273666758114413,0.24189995159545696,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C2,central,right,1.1919360195276347,0.1755788923096855,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C2,central,right,0.8189395651120068,-0.19974498892379347,025_C2
