dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Braboszcz et al. (2017),025_1,025,1,ctr,2,med2,internal,OT,O1,occipital,left,3.93885021575001,1.3708888573074012,025_O1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,O1,occipital,left,2.2165062371132436,0.7959321891458848,025_O1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,O1,occipital,left,2.2165062371132436,0.7959321891458848,025_O1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,O1,occipital,left,2.2165062371132436,0.7959321891458848,025_O1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,O1,occipital,left,2.2165062371132436,0.7959321891458848,025_O1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,O1,occipital,left,2.2165062371132436,0.7959321891458848,025_O1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,O1,occipital,left,2.2165062371132436,0.7959321891458848,025_O1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,O1,occipital,left,2.2165062371132436,0.7959321891458848,025_O1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,O1,occipital,left,2.2165062371132436,0.7959321891458848,025_O1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,O1,occipital,left,2.2165062371132436,0.7959321891458848,025_O1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,O1,occipital,left,2.2165062371132436,0.7959321891458848,025_O1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,O1,occipital,left,2.2165062371132436,0.7959321891458848,025_O1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,O1,occipital,left,2.2165062371132436,0.7959321891458848,025_O1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,O1,occipital,left,2.2165062371132436,0.7959321891458848,025_O1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,O1,occipital,left,2.2165062371132436,0.7959321891458848,025_O1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,O1,occipital,left,2.2165062371132436,0.7959321891458848,025_O1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,O1,occipital,left,2.2165062371132436,0.7959321891458848,025_O1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,O1,occipital,left,2.2165062371132436,0.7959321891458848,025_O1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,O1,occipital,left,2.2165062371132436,0.7959321891458848,025_O1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,O1,occipital,left,2.2165062371132436,0.7959321891458848,025_O1
