dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Braboszcz et al. (2017),025_1,025,1,ctr,2,med2,internal,OT,P2,parietal,right,1.814105183659746,0.5955923343888431,025_P2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P2,parietal,right,1.3963227534360911,0.3338421763543265,025_P2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P2,parietal,right,1.3963227534360911,0.3338421763543265,025_P2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P2,parietal,right,1.3963227534360911,0.3338421763543265,025_P2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P2,parietal,right,1.3963227534360911,0.3338421763543265,025_P2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P2,parietal,right,1.3963227534360911,0.3338421763543265,025_P2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P2,parietal,right,1.3963227534360911,0.3338421763543265,025_P2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P2,parietal,right,1.3963227534360911,0.3338421763543265,025_P2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P2,parietal,right,1.3963227534360911,0.3338421763543265,025_P2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P2,parietal,right,1.3963227534360911,0.3338421763543265,025_P2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P2,parietal,right,1.3963227534360911,0.3338421763543265,025_P2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P2,parietal,right,1.3963227534360911,0.3338421763543265,025_P2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P2,parietal,right,1.3963227534360911,0.3338421763543265,025_P2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P2,parietal,right,1.3963227534360911,0.3338421763543265,025_P2
