Channel,Value,Mask
Cz,0.2608624738065225,True
Pz,-0.22612432484484285,True
Oz,0.7267966051888101,True
Fz,0.36441727442365884,True
C3,-0.47021022739032586,True
C4,0.4395984880226944,True
P3,0.07900936388753471,True
P4,0.561273240560887,True
Cz,0.21590757436448133,True
Pz,0.0489877606770172,True
Oz,1.025333856780116,True
Fz,0.9086155382849581,True
C3,0.08371708793089483,True
C4,-0.18004754065979736,True
P3,0.5984353072041214,True
P4,0.7804392866065079,True
Cz,0.37776862656836135,True
Pz,0.3612906779437625,True
Oz,1.005912409526931,True
Fz,0.7854666621675604,True
C3,0.02435189768372665,True
C4,0.1665348339047404,True
P3,0.6321257019343903,True
P4,1.0297349506678795,True
Cz,0.2889481485816224,True
Pz,0.5667456645290296,True
Oz,0.9743005813066284,True
Fz,1.0571813621285073,True
C3,-0.294071802846899,True
C4,0.33807032380190416,True
P3,0.6939881954386246,True
P4,1.058109524382289,True
Cz,0.23810818891900543,True
Pz,0.355365901246093,True
Oz,1.0892473715157225,True
Fz,0.84289569668432,True
C3,-0.14951607084682322,True
C4,0.5310649961115835,True
P3,0.768636417081373,True
P4,0.6277283659646437,True
Cz,0.16222577498993282,True
Pz,0.7025334121746769,True
Oz,0.30781012624079973,True
Fz,0.9914470312142579,True
C3,0.5031524512885529,True
C4,0.3653013091555397,True
P3,0.9229476935843182,True
P4,1.0413437623301793,True
Cz,0.20684110571810155,True
Pz,0.49887762353995735,True
Oz,1.226042314935423,True
Fz,1.1770309868077726,True
C3,0.5351354338768335,True
C4,0.4948855676519436,True
P3,1.0233567794309195,True
P4,0.8702534743803543,True
Cz,0.04725673852081563,True
Pz,0.3050695503637973,True
Oz,0.8244624451302074,True
Fz,0.8618045606084676,True
C3,0.09997807465092527,True
C4,0.36176247015839735,True
P3,0.9410757188653401,True
P4,0.9958019987010279,True
Cz,0.23527047204861187,True
Pz,0.051052208926438386,True
Oz,0.9479085792152369,True
Fz,0.791892388770492,True
C3,0.07511338861440917,True
C4,0.33700199063549297,True
P3,0.6789541094289843,True
P4,0.825909618971513,True
Cz,0.31478969333600265,True
Pz,0.3226259602205961,True
Oz,0.894675334676114,True
Fz,0.8287887812147344,True
C3,-0.2824209091669283,True
C4,0.5737116881257274,True
P3,0.6099646314426734,True
P4,0.8551417533449348,True
Cz,0.18581349383745496,True
Pz,0.3694703513811075,True
Oz,0.8927777486945433,True
Fz,0.9991867367508708,True
C3,0.5161340097484685,True
C4,0.5097496837592916,True
P3,0.9990187791738788,True
P4,0.9992119115160337,True
Cz,0.7325869149714677,True
Pz,0.34758069200775954,True
Oz,1.5094918422813144,True
Fz,0.9361989807974732,True
C3,0.004938933713843158,True
C4,0.327451365726797,True
P3,1.0412065662031278,True
P4,0.6458588996003777,True
Cz,0.9803319901089076,True
Pz,0.31819514792791476,True
Oz,1.659151622089749,True
Fz,1.1866795522067188,True
C3,0.7760559362415872,True
C4,0.34396943930860585,True
P3,0.6934543031050533,True
P4,0.6573534021583171,True
Cz,0.39270609155823927,True
Pz,0.7414675352236748,True
Oz,1.095104939994822,True
Fz,0.8566262505163027,True
C3,0.46983868422395697,True
C4,0.2652396482186728,True
P3,0.8655374829281642,True
P4,1.0890409986252603,True
Cz,0.6994962869524924,True
Pz,0.29056457687652343,True
Oz,1.0931801159440373,True
Fz,0.9846116974454359,True
C3,0.08345343768157297,True
C4,0.16708537755535033,True
P3,0.6293279202831833,True
P4,0.44462773419302487,True
Cz,0.5445237810287397,True
Pz,0.32682672549826935,True
Oz,0.9488035302058512,True
Fz,0.9813411214798078,True
C3,-0.23252122100936926,True
C4,0.2418915304540759,True
P3,0.8140116684938558,True
P4,0.6650668333276796,True
Cz,0.4903853958882636,True
Pz,0.09277927422285126,True
Oz,1.534282389788347,True
Fz,1.1552510712090347,True
C3,-0.46393608660477575,True
C4,0.06592197769455792,True
P3,0.8741947358146784,True
P4,0.3603048304027131,True
Cz,0.6187165419813452,True
Pz,0.11597792766721478,True
Oz,1.5540992029390093,True
Fz,1.2326007250624191,True
C3,-0.21025980595257174,True
C4,-0.2588722309072612,True
P3,0.7900367298481766,True
P4,0.6380686680005021,True
Cz,-0.0561603431969497,True
Pz,0.051027920108359076,True
Oz,1.1714788419195419,True
Fz,0.69594673948407,True
C3,-0.14873726351786462,True
C4,-0.06387380323193394,True
P3,0.6002594898686239,True
P4,0.5447648483796922,True
Cz,0.1403878093311969,True
Pz,-0.4504180114352666,True
Oz,0.6907179669834924,True
Fz,0.3656013522791566,True
C3,-0.898578695835043,True
C4,-0.34006632364082173,True
P3,0.06146812126163211,True
P4,-0.27917518863588164,True
Cz,0.23371516744840642,True
Pz,0.22345414933077482,True
Oz,1.6658063818560627,True
Fz,1.0719450277986438,True
C3,0.3516148851044697,True
C4,0.8948212142782456,True
P3,1.1674580817730305,True
P4,0.6091875656522908,True
Cz,0.6255826736177184,True
Pz,0.30089756352982167,True
Oz,1.0702762307134066,True
Fz,0.9543085529066906,True
C3,0.11021951023002055,True
C4,0.886446533343993,True
P3,0.5975321739755238,True
P4,0.536374356245234,True
Cz,0.2818956942492332,True
Pz,0.23330054675576528,True
Oz,0.8364778225886825,True
Fz,0.50260772117534,True
C3,0.1695704414176084,True
C4,0.34900274965352013,True
P3,0.2374335884394354,True
P4,0.6491599586719863,True
Cz,0.10408932484792362,True
