Channel,Value,Mask
Cz,-0.6208654976704404,True
Pz,-0.29285069247477213,True
Oz,0.28121204785948795,True
Fz,-0.34591315526189753,True
C3,-0.778976882720323,True
C4,-1.2651356971352348,True
P3,-0.4379097277948698,True
P4,-0.3350146669808611,True
Cz,-0.7222818946396987,True
Pz,-0.7241233702409017,True
Oz,-0.4574079682641015,True
Fz,-0.7350738159983485,True
C3,-0.754105558401737,True
C4,-0.8033017250364617,True
P3,-0.5869446576308179,True
P4,-0.17498199479709806,True
Cz,-0.7325849114804915,True
Pz,-0.051119092438840455,True
Oz,-0.14690683357952294,True
Fz,-0.3379487810786122,True
C3,-0.10896577848900076,True
C4,-0.26282200754172114,True
P3,0.014580348898454311,True
P4,0.019685885652752245,True
Cz,0.013416352493789616,False
Pz,0.01736990655207687,True
Oz,0.3229884763932853,True
Fz,-0.23218150363451107,True
C3,0.024759285411453325,True
C4,-0.6301707446110176,True
P3,-0.4381565669734383,True
P4,-0.39246804056205115,True
Cz,-1.3979426437026827,True
Pz,-0.007898301099257037,True
Oz,-0.4273176218442998,True
Fz,-0.762853660392974,True
C3,-0.7046489552551022,True
C4,-0.9765790913135249,True
P3,-0.44799583456659947,True
P4,-0.4431030841445047,True
Cz,-0.7444230640853366,True
Pz,-0.3968693391853115,True
Oz,-0.45962529849522354,True
Fz,-0.6717825718720564,True
C3,-0.6486892743989828,True
C4,-1.1938851559991073,True
P3,-0.4365998909900538,True
P4,0.022858093865143,True
Cz,-0.6791690442400833,True
Pz,-0.577512308058764,True
Oz,0.16696568703768208,True
Fz,-0.4485743158459603,True
C3,-0.4650032599380784,True
C4,-1.1270081237618916,True
P3,-0.654619789306912,True
P4,0.3343948049192475,True
Cz,-0.6718544342629598,True
Pz,-0.30548785972636683,True
Oz,0.00957927133203311,True
Fz,-0.5892605448113817,True
C3,-0.6785105558851824,True
C4,-0.9356143608193384,True
P3,-0.4367337788428929,True
P4,-0.38488874073572554,True
Cz,-0.9083633254433502,True
Pz,-0.8966936749244689,True
Oz,-0.3284233221151582,True
Fz,-0.4279495296042554,True
C3,-1.6563279737020653,True
C4,-1.5325106620184703,True
P3,-0.42950220863695016,True
P4,-0.8702132348192186,True
Cz,-1.299973195601461,True
Pz,-0.15464448508077938,True
Oz,-0.22361037851553112,True
Fz,-0.601120257954626,True
C3,-1.2538986377631025,True
C4,-1.4004080137556554,True
P3,-0.5980572447630236,True
P4,-0.5041696306936321,True
Cz,-1.159197033236285,True
Pz,-0.38898472941438766,True
Oz,0.14792156947803195,True
Fz,-0.7065178713050283,True
C3,-0.7509729236908498,True
C4,-0.5199959913736609,True
P3,-0.6332705800519787,True
P4,-0.16762706544979133,True
Cz,-0.5073470934001333,True
Pz,-0.08328956668842327,True
Oz,-0.252858167552386,True
Fz,-0.6700131310420876,True
C3,-0.44220273249018865,True
C4,-0.8245394064611178,True
P3,0.2200933292625147,True
P4,-0.8810181010288306,True
Cz,-1.1238024258475603,True
Pz,-0.5000389588013526,True
Oz,-0.29827437871217044,True
Fz,-0.659683712186979,True
C3,-1.032155291436149,True
C4,-0.461568364142761,True
P3,-0.534864101684966,True
P4,-0.4312550986712595,True
Cz,-0.9459756955342402,True
Pz,0.04711694493746896,True
Oz,0.1252600755860021,True
Fz,-0.26851579413414317,True
C3,-0.8501035091643518,True
C4,-0.9814702586833606,True
P3,-0.494308291082131,True
P4,0.10062175610035423,True
Cz,-1.1127537248992438,True
Pz,-0.22908174466175713,True
Oz,-0.31640134234860307,True
Fz,-0.5272420798257432,True
C3,-0.19407661312561195,True
C4,-0.7195843091143169,True
P3,-0.2594268014061366,True
P4,-0.031262259268861496,True
Cz,-1.5346465289985687,True
Pz,-0.6615962105089417,True
Oz,-0.16721649414824216,True
Fz,-1.0245162000524968,True
C3,-1.3134367344388795,True
C4,-0.7941796798977723,True
P3,-0.6614792000753792,True
P4,-0.7464259206733249,True
Cz,-0.30189311227646665,True
Pz,0.5535894877426849,True
Oz,0.24792295152812543,True
Fz,0.33481525049735694,True
C3,-0.0016103547978529517,True
C4,0.32243092285706404,True
P3,0.712627477858542,True
P4,0.44496826806116024,True
Cz,-1.1862124343550269,True
Pz,-0.48933455479746707,True
Oz,-0.0487099082695228,True
Fz,-0.3832711367248756,True
C3,-1.253889883842195,True
C4,-0.9591124721430183,True
P3,0.0034679384448588328,True
P4,0.09623526770924666,True
Cz,-0.2951719325971998,True
Pz,1.0019358508005278,False
Oz,0.6563162063987306,True
Fz,0.3502588290893721,True
C3,0.0130514153971496,True
C4,-0.15209178517763366,True
P3,0.5331675954902996,True
P4,1.1904228053472488,False
Cz,-0.9780414828381206,True
Pz,-0.3689066225445751,True
Oz,0.1737334676420749,True
Fz,-0.22706944424584005,True
C3,-0.6611957640901029,True
C4,-0.3795659352706849,True
P3,-0.5286315678166059,True
P4,-0.59365316397217,True
Cz,-0.661557824442889,True
Pz,-0.05297090732689146,True
Oz,0.05595728430409905,True
Fz,0.11714742431663332,True
C3,-0.16905104895792775,True
C4,-0.4123125902348437,True
P3,0.6699089271364627,True
P4,0.1588655533365141,True
Cz,-0.8855249421826091,True
Pz,0.6116743222516176,True
Oz,0.48608425873059147,True
Fz,0.08425028003736729,True
C3,-0.08870768724114696,True
C4,0.39846138239362777,True
P3,0.49883867369746154,True
P4,0.04828130241723891,True
Cz,-1.0527098707138167,True
Pz,-0.39550657162373204,True
Oz,-0.22587104224908405,True
Fz,-0.7188713762803184,True
C3,-0.36041680091884687,True
C4,-1.1127453188127343,True
P3,-0.32584569287998455,True
P4,-0.7276617341118187,True
Cz,-0.4922370029451674,True
Pz,0.05833084343839629,True
Oz,0.4201452047493436,True
Fz,-0.145821257870338,True
C3,-0.25820017637509096,True
C4,0.2567363785724656,True
P3,-0.014468649001103331,True
P4,-0.06357849806234553,True
Cz,-1.3858467020828076,True
Pz,-0.8007654654580215,True
Oz,0.14064770567269874,True
Fz,-1.105514727607482,True
C3,-0.25324859897761737,True
C4,-1.225547224490689,True
P3,-0.7708407409167116,True
P4,-0.8996586577206166,True
Cz,-1.129836344003255,True
Pz,-0.677134486878219,True
Oz,0.08336751033251995,True
Fz,-0.617855936468493,True
C3,-0.9434883508964407,True
C4,-1.4930052308517312,True
P3,-0.5793303258190283,True
P4,-0.22100220986541672,True
Cz,-0.8988215666901843,True
Pz,0.12993071168335033,True
Oz,0.5263559555643361,True
Fz,-0.33329235610762037,True
C3,-0.30158897731322426,True
C4,-1.0715439296630973,True
P3,0.02410135980909749,True
P4,-0.4578327068370593,True
Cz,-1.0267722052421955,True
Pz,-0.725980137765476,True
Oz,0.06386387032154965,True
Fz,-0.3651356410047157,True
C3,-0.9910070902492073,True
C4,-0.838123150736656,True
P3,-0.34679449395850004,True
P4,-0.38468147973042305,True
Cz,-1.458887156185175,True
Pz,-0.5914999805342799,True
Oz,-0.5369074277892564,True
Fz,-0.6188195108574346,True
C3,-0.30339032155984647,True
C4,-1.4206536219474826,True
P3,-0.5290284714954377,True
P4,-0.42186409408485553,True
Cz,-1.138376961740459,True
Pz,-0.6454037960185157,True
Oz,0.4207524591001876,True
Fz,-0.7196350073146094,True
C3,-1.1496609917208525,True
C4,-0.5952814005967638,True
