Channel,Value,Mask
Cz,-0.33466664966091814,True
Pz,0.7387408267542797,True
Oz,0.4355001345683103,True
Fz,0.260670443104322,True
C3,0.009536895402973034,True
C4,-0.036659698887840854,True
P3,0.6268585648640295,True
P4,-0.11087467990579329,True
Cz,0.07846582049342285,True
Pz,0.7994348150263134,True
Oz,0.35979000637004815,True
Fz,0.5564500892128312,True
C3,0.3249824560676159,True
C4,-0.10918257149655375,True
P3,0.9521180217886391,True
P4,0.8168530098603559,True
Cz,-0.5375200105803861,True
Pz,0.2315997928504797,True
Oz,0.5393733039368811,True
Fz,-0.6062096608600356,True
C3,-0.860233316512496,True
C4,-0.34585879099044275,True
P3,0.019057602324692533,True
P4,-0.4720343129382205,True
Cz,-0.05229901566076429,True
Pz,0.3328662997751688,True
Oz,0.29806069981633354,True
Fz,0.39285536941169164,True
C3,0.15152090708297056,True
C4,0.23875236127558505,True
P3,0.955063884407236,True
P4,0.5589720681820373,True
Cz,-0.3736549753518726,True
Pz,0.5662738587203083,True
Oz,0.20019330929844759,True
Fz,-0.20694873997792407,True
C3,-0.3345526175162161,True
C4,0.07322511518715323,True
P3,0.6063539912218574,True
P4,0.2665263946262966,True
Cz,0.09451716309032646,True
Pz,1.1040626514084007,True
Oz,0.7625851494552176,True
Fz,0.1813549207137497,True
C3,0.1607947685109522,True
C4,0.2530698516820777,True
P3,0.5926047017902777,True
P4,0.7861200732778624,True
Cz,-0.5668127245597547,True
Pz,0.9267551605403258,True
Oz,0.38350546205301006,True
Fz,0.3159239245721025,True
C3,0.03763379841902188,True
C4,0.08714352485046922,True
P3,1.0285106249690454,True
P4,0.43088101251848876,True
Cz,-0.5539440599838608,True
Pz,0.039509019740644115,True
Oz,-0.2490791972089194,False
Fz,0.09122300861711566,True
C3,-0.8171934953479154,True
C4,-0.5896975902906217,True
P3,0.2256796482920634,True
P4,-0.38049592320026565,True
Cz,0.18250298256388767,True
Pz,1.262792404400464,True
Oz,0.3630278223593412,True
Fz,0.6762071800026074,True
C3,0.2314915556985335,True
C4,0.8755338994251417,True
P3,0.9755859979366135,True
P4,1.1060791766488296,True
Cz,0.45952009946204875,True
Pz,1.7086472091279155,True
Oz,0.770793061520277,True
Fz,0.8409388400652097,True
C3,0.2112946068903909,True
C4,0.5207244723954533,True
P3,0.6792004734505613,True
P4,1.2900564454636734,True
Cz,0.42766888693927146,True
Pz,1.7351603867737335,True
Oz,0.7343793053453741,True
Fz,0.8044395593344712,True
C3,0.18856347771532667,True
C4,0.5703505368513069,True
P3,0.5992272052175965,True
P4,1.272990408196014,True
Cz,-0.4260610376489812,True
Pz,0.9950179909051277,True
Oz,0.47745253148987044,True
Fz,0.28222091662980175,True
C3,-0.7504475287028466,True
C4,-0.20269962676001013,True
P3,0.5922510067982316,True
P4,0.8029432035473397,True
Cz,-0.13145118959012222,True
Pz,0.7426419187619112,True
Oz,0.12682044741043041,True
Fz,0.9964962957224212,True
C3,0.17886530361569355,True
C4,-0.012372658784450626,True
P3,0.773891996532196,True
P4,0.6551915983191362,True
Cz,-0.8676797282659003,True
Pz,0.9507215477607693,True
Oz,0.5138952410465984,True
Fz,-0.01889220600770095,True
C3,-0.4077735661696807,True
C4,-0.47265023413107454,True
P3,0.16642335705719485,True
P4,0.8616629717937873,True
Cz,-0.032665760714134025,True
Pz,0.5930117525968484,True
Oz,0.45891799487909185,True
Fz,0.11128408061655211,True
C3,-0.1844115524433692,True
C4,-0.0010339786904179585,True
P3,0.4696914112697574,True
P4,0.3130904628678194,True
Cz,-0.39933166330805586,True
Pz,0.7650495800140285,True
Oz,0.4302033108476887,True
Fz,0.3511761241747422,True
C3,-0.01789315736479953,True
C4,-0.08547787984965097,True
P3,0.6843350801104465,True
P4,-0.12924887505195568,True
Cz,-0.28895163385889455,True
Pz,0.8697310995798395,True
Oz,0.2905650198204189,True
Fz,0.017270934405361347,True
C3,-0.5989372175060562,True
C4,0.10396729313822706,True
P3,0.5172948195452068,True
P4,0.8737057022611008,True
Cz,-0.9963557832258236,True
Pz,0.7024185966619229,True
Oz,0.30169068063467114,True
Fz,-0.6478062579627524,True
C3,-0.7753032817268088,True
C4,-0.5194837165211785,True
P3,0.18073266788009126,True
P4,0.03654601876963068,True
Cz,-0.45242326522820725,True
Pz,0.23040653457828844,True
Oz,0.17180880991400468,True
Fz,0.03182741180481882,True
C3,-0.6144162049792147,True
C4,-0.22736724798395086,True
P3,0.03884847681721032,True
P4,-0.23804904260527135,True
Cz,-0.7962101773982928,True
Pz,-0.21151888194923604,True
Oz,0.03889825609570278,True
Fz,-0.8028572143593555,True
C3,-0.9356200853658773,True
C4,-0.3780601802868785,True
P3,-0.14125726590535048,True
P4,0.19891539122203766,True
Cz,-0.49465673744745203,True
Pz,0.041458648838549515,True
Oz,0.3977746504735515,True
Fz,-0.10249836780506404,True
C3,-0.5692466815724841,True
C4,-0.35196820940499085,True
P3,-0.1554837723664109,True
P4,-0.23245553915895484,True
Cz,-0.7004206939851695,True
Pz,-0.4121011994218599,True
Oz,-0.09868413560317134,True
Fz,-0.48266678254145307,True
C3,-0.5720211371368313,True
C4,-0.6983539559182452,True
P3,-0.30057147747399854,True
P4,-0.5219962193970878,True
Cz,-0.5227522501428057,True
Pz,0.09933359093933446,True
Oz,0.21221229604860792,True
Fz,-0.3991866075186088,True
C3,-0.21325205324132246,True
C4,-0.44978127281157776,True
P3,-0.009028457851744045,True
P4,-0.05140117108488183,True
Cz,0.15288065947569734,True
Pz,1.5707010277213158,True
Oz,0.7408318847141877,True
Fz,0.6369398811207255,True
C3,0.6781818294513675,True
C4,0.5862865570659946,True
P3,0.9871686848829847,True
P4,1.0371410711822202,True
