Channel,Value,Mask
Cz,-1.724951242853508,True
Pz,-1.1405550819036137,True
Oz,-0.35552229445028555,True
Fz,-0.838379914676634,True
C3,-1.4292714141734486,True
C4,-1.3569581846028436,True
P3,-1.2910498430613901,True
P4,-0.9774901036988985,True
Cz,-1.3808343102765082,True
Pz,-1.5685505262278003,True
Oz,-0.5237312011404388,True
Fz,-1.2975821852311369,True
C3,-1.7302714112796553,True
C4,-1.523562766844602,True
P3,-1.3119464067065272,True
P4,-1.2884860058991752,True
Cz,-1.6097367034809933,True
Pz,-1.3477180111790683,True
Oz,-0.18017143828969837,True
Fz,-1.1254238723942493,True
C3,-1.8521673481950602,True
C4,-1.9674552301367516,True
P3,-1.5901990234663363,True
P4,-1.266151137364054,True
Cz,-1.6600735514656295,True
Pz,-1.7186416869493661,True
Oz,-0.6584082562645511,True
Fz,-1.1718324048240853,True
C3,-2.1113727361861674,True
C4,-1.7872504567638752,True
P3,-1.275554282078865,True
P4,-1.6683868349768176,True
Cz,-1.2665508318466112,True
Pz,-0.5555675389437632,True
Oz,0.08578822249194282,True
Fz,-0.4835560485737478,True
C3,-1.6026716201079247,True
C4,-1.6538859859762876,True
P3,-0.4028132302324431,True
P4,-0.7511110006438773,True
Cz,-1.0572559530341483,True
Pz,-0.07130713861708958,True
Oz,0.17586163386468098,True
Fz,-0.22832529829035836,True
C3,-1.7103855718442948,True
C4,-1.2382490659523446,True
P3,-0.437252094745468,True
P4,-0.5150517837349072,True
Cz,-1.830858239841957,True
Pz,-1.0175424544791782,True
Oz,-0.1710345794472166,True
Fz,-0.9453440963293114,True
C3,-1.7178125871943362,True
C4,-0.9299657312685267,True
P3,-0.8904791865198087,True
P4,-0.8385059338631758,True
Cz,-1.4059463170437918,True
Pz,-0.9484033340868939,True
Oz,-0.2911755226706919,True
Fz,-0.9777821042421188,True
C3,-1.307625515445407,True
C4,-1.4982571616424396,True
P3,-0.6552618227561476,True
P4,-1.0714376780566768,True
Cz,-1.6731629700220414,True
Pz,-1.5768689398969913,True
Oz,-0.39560954816752136,True
Fz,-0.8800288108848064,True
C3,-1.769861877433422,True
C4,-2.3747923401716102,True
P3,-1.4173289973211671,True
