Channel,Value,Mask
Cz,0.011710603117303615,True
Pz,0.2671137143141126,True
Oz,0.14525130593726684,True
Fz,0.26790859044834525,True
C3,0.8421599175649574,True
C4,-0.37273190490343844,False
P3,1.1830071664334842,True
P4,-0.21584778628923845,True
Cz,1.1690832311214296,True
Pz,1.0584465337114317,True
Oz,2.2263064452080603,True
Fz,1.3305577766281873,True
C3,1.636811618339274,True
C4,0.7473988829275126,True
P3,2.3016455383879397,True
P4,2.5857774481746545,True
Cz,1.8890900952750527,True
Pz,2.1371101104541874,True
Oz,3.0909568967766834,True
Fz,2.198682106684046,True
C3,0.8314666707466831,True
C4,1.1992349162529763,True
P3,2.5746240065674084,True
P4,1.777996800069913,True
Cz,2.0346200852883207,True
Pz,2.501590770376485,True
Oz,3.330932547872517,True
Fz,2.4681906065645878,True
C3,1.5591201811158892,True
C4,1.5690441663243317,True
P3,2.84593251531834,True
P4,2.6340190984521707,True
Cz,1.7005471333888078,True
Pz,2.0540361597080308,True
Oz,2.95707530836192,True
Fz,2.3932716107004257,True
C3,1.831535658667351,True
C4,1.221673186289072,True
P3,2.7928669704419176,True
P4,2.805165189695065,True
Cz,1.9199723070074795,True
Pz,2.177047345997986,True
Oz,3.22155348749304,True
Fz,2.296980374974812,True
C3,1.6242453806680501,True
C4,0.9444378920134463,True
P3,2.4651503457812933,True
P4,2.592119851924553,True
Cz,2.198140001473036,True
Pz,2.6273265400611088,True
Oz,2.6636790784581597,True
Fz,2.3586690634305136,True
C3,1.8710545603580906,True
C4,1.540366959950878,True
P3,2.3898906304749095,True
P4,2.7945097569053745,True
Cz,1.7032603375637796,True
Pz,2.546289672412769,True
Oz,2.989122551127748,True
Fz,2.225622340002678,True
C3,1.9160291250885002,True
C4,1.1707180870872587,True
P3,2.8281293147264916,True
P4,2.8011476855350783,True
Cz,0.2619855485508263,True
Pz,0.7020052601173037,True
Oz,1.1454261656902078,True
Fz,0.822838975873464,True
C3,1.5837295678189605,True
C4,1.6326180068155798,True
P3,1.802107723212437,True
P4,1.54080842426544,True
Cz,1.2080316587905509,True
Pz,1.7461881434017297,True
Oz,1.2498508991054986,True
Fz,1.5794864192814395,True
C3,1.51199641458399,True
C4,1.5057780995914827,True
P3,1.6334260871612134,True
P4,1.1083703799112856,True
Cz,0.5050919950373345,True
Pz,1.5098215587907913,True
Oz,1.2568546786481092,True
Fz,1.1616069229421764,True
C3,1.7309991225608254,True
C4,1.6729361466419088,True
P3,1.9636566892238017,True
P4,1.6375689286423023,True
Cz,1.653071342896106,True
Pz,2.952513509079419,True
Oz,2.3274335239558073,True
Fz,2.82051498931157,True
C3,1.111791400248017,True
C4,1.3105655831366887,True
P3,2.3633215181103955,True
P4,2.767606635358176,True
Cz,1.5784514119292394,True
Pz,2.2099158888075237,True
Oz,2.540445152028938,True
Fz,2.1147400372643737,True
C3,1.3505981613253322,True
C4,2.1499998358114256,True
P3,2.500038664400814,True
P4,1.9879452567083102,True
Cz,2.119255891652402,True
Pz,2.367323065359381,True
Oz,3.0900211692228314,True
Fz,2.6511547167269898,True
C3,1.2476779525655837,True
C4,2.1895043911041463,True
P3,2.781568721577057,True
P4,2.4101930066261947,True
Cz,2.351481468324459,True
Pz,3.1813299396346317,True
Oz,3.570262048925866,True
Fz,3.093108261856845,True
C3,1.891655820130618,True
C4,1.8550253459608097,True
P3,3.2534877478560684,True
P4,2.9859883513975816,True
Cz,1.7131693262145176,True
Pz,2.38062311529647,True
Oz,2.2707922992708323,True
Fz,2.1426857538021213,True
C3,1.60267464132346,True
C4,1.7068863832685017,True
P3,2.1369590058546457,True
P4,2.5778083345331537,True
Cz,1.943862576657188,True
Pz,2.861786261818031,True
Oz,2.7524232324083484,True
Fz,2.6036118645770823,True
C3,1.2193647579872293,True
C4,1.1972654865089762,True
P3,2.668861687686569,True
P4,2.909439977170127,True
Cz,2.5755988110621746,True
Pz,2.9051878547113947,True
Oz,3.3560440648140126,True
Fz,2.9372497717038932,True
C3,1.569683810411539,True
C4,1.5709367282895497,True
P3,2.756862645440062,True
P4,2.9780725205748615,True
Cz,1.8299066185069899,True
Pz,2.1661468876080994,True
Oz,2.0786773500873896,True
Fz,1.68553356327733,True
C3,1.1179935123546827,True
C4,1.0844139284224847,True
P3,2.222485898939517,True
P4,1.7543070120161537,True
Cz,2.122088017338848,True
Pz,2.852400285560602,True
Oz,2.71947383854528,True
Fz,2.656998096378668,True
C3,1.8314496868152954,True
C4,1.6009985282522223,True
P3,2.753427995377605,True
P4,3.2011582595325714,True
Cz,2.4056211366890063,True
Pz,2.7958347439594546,True
Oz,3.023960361302799,True
Fz,2.405802459763953,True
C3,1.6069106308546155,True
C4,1.7914766588102418,True
P3,2.7752768563949197,True
P4,1.8198714696391083,True
Cz,2.3219761164431287,True
Pz,2.627707479717943,True
Oz,3.3982566512153842,True
Fz,2.70880683897797,True
C3,2.029405334873697,True
C4,1.3319103069787306,True
P3,2.768026912340756,True
P4,2.703022733242143,True
Cz,1.6618271434783123,True
Pz,2.4099704760784735,True
Oz,2.3245759398607566,True
Fz,2.0795347405642244,True
C3,1.315831827550065,True
C4,1.4148557672071993,True
P3,2.009063844030178,True
P4,2.4233051742862015,True
Cz,1.4937700708647204,True
Pz,1.665064353654346,True
Oz,2.4593741994205773,True
Fz,1.814051385356879,True
C3,0.9108887326557523,True
C4,1.3502761418771618,True
P3,2.631670165980153,True
P4,1.8890081640501226,True
Cz,1.8563936952011053,True
Pz,2.8778253700804286,True
Oz,2.7566191863777556,True
Fz,2.0306190293916337,True
C3,1.4755197223914067,True
C4,2.001375695059919,True
P3,2.3118512920602847,True
P4,2.4775940493089172,True
Cz,1.7125329571636454,True
Pz,3.1053149214745743,True
Oz,2.957140292122037,True
Fz,2.448298427653384,True
C3,1.4045924869653044,True
C4,0.9473604740163377,True
P3,2.7181387128851107,True
P4,2.8922238721483406,True
Cz,1.8277021360884855,True
Pz,2.347026592124042,True
Oz,2.968817129932051,True
Fz,2.137611185290263,True
C3,2.075023364864259,True
C4,1.4131231480020163,True
P3,2.8691335020958957,True
P4,2.6551442408800896,True
Cz,2.233868076819224,True
Pz,2.497056030259069,True
Oz,3.086647616093874,True
Fz,2.5326051025085587,True
C3,1.9704874106040662,True
C4,1.6251707210628443,True
P3,2.9594210966951633,True
P4,2.425504581550925,True
Cz,2.0533258716043,True
Pz,2.1866807741591807,True
Oz,2.584537039990287,True
Fz,2.308065140214223,True
C3,1.6750539427862479,True
C4,1.6729065335160023,True
P3,2.4796153541301913,True
P4,2.1142111725245525,True
Cz,2.034450312782324,True
Pz,2.1263526921153995,True
Oz,2.384169750750657,True
Fz,2.280885259769889,True
C3,1.6003939311123443,True
C4,1.5997942325675119,True
P3,2.646656571042997,True
P4,1.7815190313199392,True
Cz,1.39361888762966,True
Pz,1.988552732122772,True
Oz,2.1271938495297515,True
Fz,2.3229906352493694,True
C3,1.0209721945417076,True
C4,1.0130506489517774,True
P3,2.3416764342024416,True
P4,1.5974405146527395,True
Cz,1.7584721394431388,True
Pz,2.727391598997278,True
Oz,2.369574750268093,True
Fz,2.308219527757342,True
C3,1.6563256449039399,True
C4,1.8565424409829643,True
P3,2.900894759643512,True
P4,2.766541255570675,True
Cz,1.703538338063209,True
Pz,2.301645007132269,True
Oz,2.3000863215756198,True
Fz,2.140246940903957,True
C3,1.509908527861333,True
C4,1.5160578588723688,True
P3,2.510228407000174,True
P4,2.1805218665068624,True
Cz,1.693469116042509,True
Pz,2.2220627808217395,True
Oz,2.182182413069799,True
Fz,2.051358622037731,True
C3,1.8265925964110301,True
C4,1.4162695459409032,True
P3,2.4454623798790576,True
P4,1.9993922554968246,True
Cz,1.4266296652408226,True
Pz,1.9462346490453728,True
Oz,1.7838299772106532,True
Fz,1.8136782472975705,True
C3,1.168986383950172,True
C4,0.933960365554232,True
P3,1.8157596508255167,True
P4,1.6784040658105015,True
Cz,0.8568488327182244,True
Pz,1.320279123807446,True
Oz,1.2154866448074504,True
Fz,1.321459368526484,True
C3,0.4930891291801315,True
C4,0.05623675274448574,True
P3,1.4715219432143452,True
P4,0.8480069194625457,True
Cz,0.33105219142611403,True
Pz,1.2242756459352875,True
