dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Braboszcz et al. (2017),025_1,025,1,ctr,2,med2,internal,OT,FC3,frontocentral,left,0.8972756151275988,-0.10839220087755307,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,FC3,frontocentral,left,0.6863587413582556,-0.3763548413587876,025_FC3
