dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,O1,occipital,left,0.9229910367911865,-0.08013575547856375,1_O1
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,O1,occipital,left,0.9229910367911865,-0.08013575547856375,1_O1
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,O1,occipital,left,0.9229910367911865,-0.08013575547856375,1_O1
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,O1,occipital,left,2.9553636554382767,1.083621707732371,1_O1
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,O1,occipital,left,2.9553636554382767,1.083621707732371,1_O1
Jin et al. (2019),1_2,1,2,jin2019,40,vs,external,MW,O1,occipital,left,0.7458274086890291,-0.29326106118995504,1_O1
Jin et al. (2019),1_2,1,2,jin2019,42,vs,external,MW,O1,occipital,left,0.5913310685930147,-0.5253792346758553,1_O1
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,O1,occipital,left,1.9059555325826416,0.6449834747303923,1_O1
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,O1,occipital,left,1.9059555325826416,0.6449834747303923,1_O1
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,O1,occipital,left,1.9059555325826416,0.6449834747303923,1_O1
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,O1,occipital,left,1.9059555325826416,0.6449834747303923,1_O1
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,O1,occipital,left,1.9059555325826416,0.6449834747303923,1_O1
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,O1,occipital,left,1.9059555325826416,0.6449834747303923,1_O1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,O1,occipital,left,2.5022114034400906,0.9171749022563324,1_O1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,O1,occipital,left,2.5022114034400906,0.9171749022563324,1_O1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,O1,occipital,left,2.5022114034400906,0.9171749022563324,1_O1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,O1,occipital,left,2.5022114034400906,0.9171749022563324,1_O1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,O1,occipital,left,2.5022114034400906,0.9171749022563324,1_O1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,O1,occipital,left,2.5022114034400906,0.9171749022563324,1_O1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,O1,occipital,left,2.5022114034400906,0.9171749022563324,1_O1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,O1,occipital,left,2.5022114034400906,0.9171749022563324,1_O1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,O1,occipital,left,2.5022114034400906,0.9171749022563324,1_O1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,O1,occipital,left,2.5022114034400906,0.9171749022563324,1_O1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,O1,occipital,left,2.5022114034400906,0.9171749022563324,1_O1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,O1,occipital,left,2.5022114034400906,0.9171749022563324,1_O1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,O1,occipital,left,2.5022114034400906,0.9171749022563324,1_O1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,O1,occipital,left,2.5022114034400906,0.9171749022563324,1_O1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,O1,occipital,left,2.5022114034400906,0.9171749022563324,1_O1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,O1,occipital,left,2.5022114034400906,0.9171749022563324,1_O1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,O1,occipital,left,2.5022114034400906,0.9171749022563324,1_O1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,O1,occipital,left,2.5022114034400906,0.9171749022563324,1_O1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,O1,occipital,left,5.412651591200958,1.6887391005485886,1_O1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,O1,occipital,left,5.412651591200958,1.6887391005485886,1_O1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,O1,occipital,left,5.412651591200958,1.6887391005485886,1_O1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,O1,occipital,left,5.412651591200958,1.6887391005485886,1_O1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,O1,occipital,left,5.412651591200958,1.6887391005485886,1_O1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,O1,occipital,left,5.412651591200958,1.6887391005485886,1_O1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,O1,occipital,left,5.412651591200958,1.6887391005485886,1_O1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,O1,occipital,left,5.412651591200958,1.6887391005485886,1_O1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,O1,occipital,left,5.412651591200958,1.6887391005485886,1_O1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,O1,occipital,left,5.412651591200958,1.6887391005485886,1_O1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,O1,occipital,left,5.412651591200958,1.6887391005485886,1_O1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,O1,occipital,left,5.412651591200958,1.6887391005485886,1_O1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,O1,occipital,left,5.412651591200958,1.6887391005485886,1_O1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,O1,occipital,left,5.412651591200958,1.6887391005485886,1_O1
