dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Braboszcz et al. (2017),025_1,025,1,ctr,2,med2,internal,OT,T8,temporal,right,3.512203549011027,1.2562436322400095,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,T8,temporal,right,1.1380597828468992,0.12932486758169665,025_T8
