dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,C5,central,left,0.30698380992078533,-1.1809602691999335,1_C5
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,C5,central,left,0.30698380992078533,-1.1809602691999335,1_C5
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,C5,central,left,0.30698380992078533,-1.1809602691999335,1_C5
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,C5,central,left,1.555242160154604,0.4416312635095001,1_C5
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,C5,central,left,1.555242160154604,0.4416312635095001,1_C5
Jin et al. (2019),1_2,1,2,jin2019,40,vs,external,MW,C5,central,left,0.2811768509901219,-1.2687714446600276,1_C5
Jin et al. (2019),1_2,1,2,jin2019,42,vs,external,MW,C5,central,left,0.7188310078972094,-0.3301289865818972,1_C5
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,C5,central,left,2.600641382483835,0.9557581001762596,1_C5
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,C5,central,left,2.600641382483835,0.9557581001762596,1_C5
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,C5,central,left,2.600641382483835,0.9557581001762596,1_C5
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,C5,central,left,2.600641382483835,0.9557581001762596,1_C5
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,C5,central,left,2.600641382483835,0.9557581001762596,1_C5
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,C5,central,left,2.600641382483835,0.9557581001762596,1_C5
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C5,central,left,2.3527036404130244,0.8555651521371762,1_C5
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C5,central,left,2.3527036404130244,0.8555651521371762,1_C5
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C5,central,left,2.3527036404130244,0.8555651521371762,1_C5
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C5,central,left,2.3527036404130244,0.8555651521371762,1_C5
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C5,central,left,2.3527036404130244,0.8555651521371762,1_C5
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C5,central,left,2.3527036404130244,0.8555651521371762,1_C5
