dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,C3,central,left,0.12969596721516866,-2.0425622813184026,1_C3
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,C3,central,left,0.12969596721516866,-2.0425622813184026,1_C3
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,C3,central,left,0.12969596721516866,-2.0425622813184026,1_C3
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,C3,central,left,1.5054905501182212,0.40911879201408724,1_C3
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,C3,central,left,1.5054905501182212,0.40911879201408724,1_C3
Jin et al. (2019),1_2,1,2,jin2019,40,vs,external,MW,C3,central,left,0.2255822509552696,-1.4890704372969241,1_C3
Jin et al. (2019),1_2,1,2,jin2019,42,vs,external,MW,C3,central,left,0.8246445557350454,-0.19280282701961468,1_C3
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,C3,central,left,2.402183545473417,0.8763781343410094,1_C3
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,C3,central,left,2.402183545473417,0.8763781343410094,1_C3
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,C3,central,left,2.402183545473417,0.8763781343410094,1_C3
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,C3,central,left,2.402183545473417,0.8763781343410094,1_C3
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,C3,central,left,2.402183545473417,0.8763781343410094,1_C3
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,C3,central,left,2.402183545473417,0.8763781343410094,1_C3
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C3,central,left,2.7846855651405367,1.024134964003621,1_C3
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C3,central,left,2.7846855651405367,1.024134964003621,1_C3
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C3,central,left,2.7846855651405367,1.024134964003621,1_C3
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C3,central,left,2.7846855651405367,1.024134964003621,1_C3
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C3,central,left,2.7846855651405367,1.024134964003621,1_C3
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C3,central,left,2.7846855651405367,1.024134964003621,1_C3
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C3,central,left,2.7846855651405367,1.024134964003621,1_C3
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C3,central,left,2.7846855651405367,1.024134964003621,1_C3
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C3,central,left,2.7846855651405367,1.024134964003621,1_C3
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C3,central,left,2.7846855651405367,1.024134964003621,1_C3
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C3,central,left,2.7846855651405367,1.024134964003621,1_C3
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C3,central,left,2.7846855651405367,1.024134964003621,1_C3
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C3,central,left,2.7846855651405367,1.024134964003621,1_C3
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C3,central,left,2.7846855651405367,1.024134964003621,1_C3
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C3,central,left,2.7846855651405367,1.024134964003621,1_C3
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C3,central,left,2.7846855651405367,1.024134964003621,1_C3
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C3,central,left,2.7846855651405367,1.024134964003621,1_C3
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C3,central,left,2.7846855651405367,1.024134964003621,1_C3
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C3,central,left,1.2699680257153025,0.23899172355143997,1_C3
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C3,central,left,1.2699680257153025,0.23899172355143997,1_C3
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C3,central,left,1.2699680257153025,0.23899172355143997,1_C3
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C3,central,left,1.2699680257153025,0.23899172355143997,1_C3
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C3,central,left,1.2699680257153025,0.23899172355143997,1_C3
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C3,central,left,1.2699680257153025,0.23899172355143997,1_C3
