dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,F6,frontal,right,0.21310017919980961,-1.5459928989590566,1_F6
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,F6,frontal,right,0.21310017919980961,-1.5459928989590566,1_F6
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,F6,frontal,right,0.21310017919980961,-1.5459928989590566,1_F6
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,F6,frontal,right,1.9454523771170746,0.6654945346628245,1_F6
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,F6,frontal,right,1.9454523771170746,0.6654945346628245,1_F6
Jin et al. (2019),1_2,1,2,jin2019,40,vs,external,MW,F6,frontal,right,0.21303302083465744,-1.5463080978954584,1_F6
Jin et al. (2019),1_2,1,2,jin2019,42,vs,external,MW,F6,frontal,right,0.2502312558073136,-1.385369765460969,1_F6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F6,frontal,right,1.4875314665688866,0.3971180122097953,1_F6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F6,frontal,right,1.4875314665688866,0.3971180122097953,1_F6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F6,frontal,right,1.4875314665688866,0.3971180122097953,1_F6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F6,frontal,right,1.4875314665688866,0.3971180122097953,1_F6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F6,frontal,right,1.4875314665688866,0.3971180122097953,1_F6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F6,frontal,right,1.4875314665688866,0.3971180122097953,1_F6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F6,frontal,right,2.454571667184139,0.8979522723721038,1_F6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F6,frontal,right,2.454571667184139,0.8979522723721038,1_F6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F6,frontal,right,2.454571667184139,0.8979522723721038,1_F6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F6,frontal,right,2.454571667184139,0.8979522723721038,1_F6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F6,frontal,right,2.454571667184139,0.8979522723721038,1_F6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F6,frontal,right,2.454571667184139,0.8979522723721038,1_F6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F6,frontal,right,2.454571667184139,0.8979522723721038,1_F6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F6,frontal,right,2.454571667184139,0.8979522723721038,1_F6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F6,frontal,right,2.454571667184139,0.8979522723721038,1_F6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F6,frontal,right,2.454571667184139,0.8979522723721038,1_F6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F6,frontal,right,2.454571667184139,0.8979522723721038,1_F6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F6,frontal,right,2.454571667184139,0.8979522723721038,1_F6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F6,frontal,right,2.454571667184139,0.8979522723721038,1_F6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F6,frontal,right,2.454571667184139,0.8979522723721038,1_F6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F6,frontal,right,2.454571667184139,0.8979522723721038,1_F6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F6,frontal,right,2.454571667184139,0.8979522723721038,1_F6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F6,frontal,right,2.454571667184139,0.8979522723721038,1_F6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F6,frontal,right,2.454571667184139,0.8979522723721038,1_F6
