dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Braboszcz et al. (2017),025_1,025,1,ctr,2,med2,internal,OT,P9,temporal,left,4.662288889457194,1.5395065055442345,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P9,temporal,left,2.7625156566022366,1.0161417343761316,025_P9
