dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Braboszcz et al. (2017),025_1,025,1,ctr,2,med2,internal,OT,F4,fronto-parietal,right,1.5194346714443034,0.4183383389949233,025_F4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F4,fronto-parietal,right,1.1321522466548384,0.12412046424889106,025_F4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F4,fronto-parietal,right,1.1321522466548384,0.12412046424889106,025_F4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F4,fronto-parietal,right,1.1321522466548384,0.12412046424889106,025_F4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F4,fronto-parietal,right,1.1321522466548384,0.12412046424889106,025_F4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F4,fronto-parietal,right,1.1321522466548384,0.12412046424889106,025_F4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F4,fronto-parietal,right,1.1321522466548384,0.12412046424889106,025_F4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F4,fronto-parietal,right,1.1321522466548384,0.12412046424889106,025_F4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F4,fronto-parietal,right,1.1321522466548384,0.12412046424889106,025_F4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F4,fronto-parietal,right,1.1321522466548384,0.12412046424889106,025_F4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F4,fronto-parietal,right,1.1321522466548384,0.12412046424889106,025_F4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F4,fronto-parietal,right,1.1321522466548384,0.12412046424889106,025_F4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F4,fronto-parietal,right,1.1321522466548384,0.12412046424889106,025_F4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F4,fronto-parietal,right,1.1321522466548384,0.12412046424889106,025_F4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F4,fronto-parietal,right,1.1321522466548384,0.12412046424889106,025_F4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F4,fronto-parietal,right,1.1321522466548384,0.12412046424889106,025_F4
