dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Braboszcz et al. (2017),025_1,025,1,ctr,2,med2,internal,OT,P1,parietal,left,3.6994111395470917,1.3081736555104801,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P1,parietal,left,1.3710684263701427,0.3155903091597728,025_P1
