dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,FC2,frontocentral,right,0.24246898034537703,-1.4168814928880995,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,FC2,frontocentral,right,0.24246898034537703,-1.4168814928880995,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,FC2,frontocentral,right,0.24246898034537703,-1.4168814928880995,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,FC2,frontocentral,right,2.0003543799234182,0.6933243548253673,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,FC2,frontocentral,right,2.0003543799234182,0.6933243548253673,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,40,vs,external,MW,FC2,frontocentral,right,0.3344505092362832,-1.0952663648107668,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,42,vs,external,MW,FC2,frontocentral,right,0.34917924740417167,-1.0521698857512416,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,FC2,frontocentral,right,1.260418938618649,0.23144415666769605,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,FC2,frontocentral,right,1.260418938618649,0.23144415666769605,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,FC2,frontocentral,right,1.260418938618649,0.23144415666769605,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,FC2,frontocentral,right,1.260418938618649,0.23144415666769605,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,FC2,frontocentral,right,1.260418938618649,0.23144415666769605,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,FC2,frontocentral,right,1.260418938618649,0.23144415666769605,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC2,frontocentral,right,2.6473314174001232,0.9735521203187503,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC2,frontocentral,right,2.6473314174001232,0.9735521203187503,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC2,frontocentral,right,2.6473314174001232,0.9735521203187503,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC2,frontocentral,right,2.6473314174001232,0.9735521203187503,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC2,frontocentral,right,2.6473314174001232,0.9735521203187503,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC2,frontocentral,right,2.6473314174001232,0.9735521203187503,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC2,frontocentral,right,2.6473314174001232,0.9735521203187503,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC2,frontocentral,right,2.6473314174001232,0.9735521203187503,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC2,frontocentral,right,2.6473314174001232,0.9735521203187503,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC2,frontocentral,right,2.6473314174001232,0.9735521203187503,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC2,frontocentral,right,2.6473314174001232,0.9735521203187503,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC2,frontocentral,right,2.6473314174001232,0.9735521203187503,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC2,frontocentral,right,2.6473314174001232,0.9735521203187503,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC2,frontocentral,right,2.6473314174001232,0.9735521203187503,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC2,frontocentral,right,2.6473314174001232,0.9735521203187503,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC2,frontocentral,right,2.6473314174001232,0.9735521203187503,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC2,frontocentral,right,2.6473314174001232,0.9735521203187503,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC2,frontocentral,right,2.6473314174001232,0.9735521203187503,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,FC2,frontocentral,right,2.440252795714161,0.8921016387393894,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,FC2,frontocentral,right,2.440252795714161,0.8921016387393894,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,FC2,frontocentral,right,2.440252795714161,0.8921016387393894,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,FC2,frontocentral,right,2.440252795714161,0.8921016387393894,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,FC2,frontocentral,right,2.440252795714161,0.8921016387393894,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,FC2,frontocentral,right,2.440252795714161,0.8921016387393894,1_FC2
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,FC2,frontocentral,right,2.440252795714161,0.8921016387393894,1_FC2
