Channel,Value,Mask
Cz,-2.0274658944602915,True
Pz,-1.397570884052956,True
Oz,0.39414614582481,True
Fz,-0.4791801524726147,True
C3,-1.8332427032037015,True
C4,-1.4970134007886429,True
P3,-0.9190364881227082,True
P4,-1.1557379310649964,True
Cz,-2.003760745574402,True
Pz,-1.2059841009245655,True
Oz,0.06732934087325684,True
Fz,-0.42630136856012407,True
C3,-1.3385378008102147,True
C4,-0.8831840211026596,True
P3,-1.3726967409717077,True
P4,-0.7350615050633017,True
Cz,-2.487328498084763,True
Pz,-1.541651390086384,True
Oz,-0.045682679524298046,True
Fz,-0.9037224746972895,True
C3,-1.7357417949995884,True
C4,-1.8260882387169142,True
P3,-1.246370878783546,True
P4,-1.147760265340983,True
Cz,-2.390024720035951,True
Pz,-1.2572832656222053,True
Oz,0.03669448188561481,True
Fz,-0.45859285225400076,True
C3,-1.8775786150784834,True
C4,-1.847722288701635,True
P3,-0.8080335961102866,True
P4,-0.8127792106013678,True
Cz,-2.6478291317682086,True
Pz,-1.3240929177995377,True
Oz,-0.7417144450284826,True
Fz,-0.6548936785701072,True
C3,-1.709701126322755,True
C4,-1.930922397825056,True
P3,-0.9905623660301086,True
P4,-0.9464472318701764,True
Cz,-2.1480378257279296,True
Pz,-1.2342556904480646,True
Oz,-0.17938137396043072,True
Fz,-0.5180256746167254,True
C3,-2.005606980996179,True
C4,-1.6909937976220402,True
P3,-1.2252827924278689,True
P4,-1.035728681085612,True
Cz,-2.3071339771724833,True
Pz,-1.0658184323484095,True
Oz,-0.21833641810763763,True
Fz,-0.3107027809394981,True
C3,-2.0590506923997385,True
C4,-1.563088256575647,True
P3,-0.9162354621615214,True
P4,-1.0816117209529486,True
Cz,-2.61471263848052,True
Pz,-1.552876968767965,True
Oz,-0.5703545711472813,True
Fz,-0.8580699936007234,True
C3,-1.7481826214862883,True
C4,-1.625679821710113,True
P3,-1.441115778336864,True
P4,-1.3693409126119005,True
Cz,-2.097005230537948,True
Pz,-1.2971413955024873,True
Oz,-0.6035969244311871,True
Fz,-0.6348446918220547,True
C3,-2.0174963819809064,True
C4,-1.4361251104727804,True
P3,-1.123909204009085,True
P4,-1.1866400744791212,True
Cz,-2.2302728632888154,True
Pz,-1.5079108573016502,True
Oz,-0.5021437427421221,True
Fz,-0.8521159060418403,True
C3,-2.0601197424600524,True
C4,-1.6090231773353496,True
P3,-1.3382760730324839,True
P4,-1.2087430682680371,True
Cz,-1.8364104890747355,True
Pz,-0.941148871091796,True
Oz,0.29195673827925567,True
Fz,-0.09602486400627767,True
C3,-1.7997646201366992,True
C4,-1.3194588459194607,True
P3,-0.6375146919149468,True
P4,-0.7501510982417917,True
Cz,-2.4202675146761172,True
Pz,-1.4491281181712163,True
Oz,-0.25445503098466066,True
Fz,-0.4500593493238947,True
C3,-1.9472397985659313,True
C4,-1.6463948286542291,True
P3,-1.4296831807300892,True
P4,-1.1682755775136826,True
Cz,-2.1327708896956947,True
Pz,-0.9618875854219026,True
Oz,0.049821008704049485,True
Fz,-0.36549202453449553,True
C3,-2.1353827150430336,True
C4,-1.688305164996086,True
P3,-0.9355318224965137,True
P4,-0.8399537363771347,True
Cz,-2.128164045403285,True
Pz,-1.385490199103445,True
Oz,0.09042447887891415,True
Fz,-0.5236806335862024,True
C3,-1.8774975563996916,True
C4,-1.631793136962668,True
P3,-0.707639475777123,True
P4,-1.0879483502448912,True
Cz,-1.9914823335816156,True
Pz,-1.0025030398975983,True
Oz,-0.16522160535049998,True
Fz,-0.4582417883492676,True
C3,-1.6852017854768226,True
C4,-1.790198123678932,True
P3,-0.8916490472403916,True
P4,-0.7352373396631423,True
Cz,-1.702402430154916,True
Pz,-1.5122606190162609,True
Oz,0.12312925988718937,True
Fz,-0.605389116140738,True
C3,-1.5783629111870294,True
C4,-1.4597093806070427,True
P3,-1.202131294562648,True
P4,-0.8054847630289561,True
Cz,-1.92312337434206,True
Pz,-1.5137305674845085,True
Oz,0.07481579461827996,True
Fz,-0.5324379787762602,True
C3,-1.7389746499972698,True
C4,-1.4517368331047067,True
P3,-1.1462687355541294,True
P4,-1.5061326438766218,True
Cz,-2.3717827898018866,True
Pz,-1.4240902901492636,True
Oz,-0.2621447024850204,True
Fz,-0.6528662247039252,True
C3,-1.8947475367603763,True
C4,-1.754773834448869,True
P3,-1.2104294999362895,True
P4,-1.371906587047142,True
Cz,-2.004525493802189,True
Pz,-0.9840556281045724,True
Oz,-0.05966158051425355,True
Fz,-0.3888733620823113,True
C3,-1.9560592779543076,True
C4,-1.2585600232677456,True
P3,-0.9057191238240205,True
P4,-0.9297082962162287,True
Cz,-2.353560006675835,True
Pz,-1.187279388681935,True
Oz,0.11293302878926151,True
Fz,-0.23782315058377015,True
C3,-1.2778145836336834,True
C4,-1.1186644900675817,True
P3,-0.9757614092363315,True
P4,-0.5543997887366902,True
Cz,-2.446101056199174,True
Pz,-1.2333351638233958,True
Oz,-0.04133083434524249,True
Fz,-0.1960532977753315,True
C3,-1.758026441598006,True
C4,-1.711863584405385,True
P3,-0.82165741961987,True
P4,-1.2033003993621614,True
Cz,-2.5908421886297774,True
Pz,-1.1450265561656232,True
Oz,-0.1820030180136476,True
Fz,-0.40551594935372937,True
C3,-1.873605208882783,True
C4,-1.5797664612406528,True
P3,-0.9205587417506276,True
P4,-1.1234143564169587,True
Cz,-2.0154286057812443,True
Pz,-1.0365059867447164,True
Oz,0.0010413141253862732,True
Fz,-0.4222825082202446,True
C3,-1.6904189372251812,True
C4,-1.4920282007497898,True
P3,-0.9662516210996365,True
P4,-1.1625071796095328,True
Cz,-1.997582660305836,True
Pz,-1.1248003746397481,True
Oz,0.08835562658030324,True
Fz,-0.382025117870577,True
C3,-1.5105441467395524,True
C4,-1.6107270768182522,True
P3,-1.0945398838234965,True
P4,-1.0970182254945513,True
Cz,-2.404359298562482,True
Pz,-1.1546536384547694,True
Oz,-0.13123030642077918,True
Fz,-0.5454808253310786,True
C3,-2.2175920053190366,True
C4,-1.5970120898064963,True
P3,-0.7593468336776006,True
P4,-1.1528519100961883,True
Cz,-2.495437246308832,True
Pz,-1.2336791779137717,True
Oz,-0.1484520438389216,True
Fz,-0.7464089779983059,True
C3,-2.1179439553581383,True
C4,-1.531785690895055,True
P3,-1.0085931096790977,True
P4,-1.0557373241903105,True
Cz,-2.36421296364135,True
Pz,-1.2610054299611586,True
Oz,0.08962984308648013,True
Fz,-0.34708852954252706,True
C3,-2.2290108995967626,True
C4,-1.463764046814822,True
P3,-0.9716442807747903,True
