Channel,Value,Mask
Cz,1.3197169598277916,True
Pz,1.934242382396145,True
Oz,2.1961725896415145,True
Fz,2.1710720195023705,True
C3,1.4675552685383768,True
C4,1.059752203822073,True
P3,2.5383625255394895,True
P4,1.9619824033176845,True
Cz,0.929123009816635,True
Pz,1.8669370955416065,True
Oz,1.9160253477921458,True
Fz,2.526428220725052,True
C3,1.3400335235609853,True
C4,1.184334737993886,True
P3,2.3513923726001043,True
P4,1.9549967776128745,True
Cz,1.2789686166337364,True
Pz,2.24629565392282,True
Oz,2.341998690045541,True
Fz,2.6940356344939214,True
C3,1.3611936991802231,True
C4,1.785705995011272,True
P3,2.7536713152549814,True
P4,2.540336966641845,True
Cz,1.3853774367957408,True
Pz,2.174400505704472,True
Oz,2.1233939731377642,True
Fz,2.6832187099387705,True
C3,1.481980959985991,True
C4,1.414562805712778,True
P3,2.5464311604947425,True
P4,2.2797418532243743,True
Cz,1.3355233045519397,True
Pz,1.7459735867230008,True
Oz,2.0244089203066586,True
Fz,2.2568159460081496,True
C3,1.4223857984529071,True
C4,1.2232209738700295,True
P3,2.267836129932371,True
P4,2.0380671575376077,True
Cz,0.9091022479556625,True
Pz,1.4133994571106019,True
Oz,2.1294802107242785,True
Fz,1.9157194009477652,True
C3,1.54671192416492,True
C4,1.2253924305218806,True
P3,2.142784369952538,True
P4,1.9886462045500175,True
Cz,1.4588254469129578,True
Pz,2.4873675804928754,True
Oz,2.4420478736176108,True
Fz,2.553100352815046,True
C3,1.947002271961669,True
C4,1.170895911799624,True
P3,2.6546819577848333,True
P4,2.2155666216752024,True
Cz,1.1999078994573078,True
Pz,1.7778445988427594,True
Oz,1.971085261552521,True
Fz,1.9404631945423894,True
C3,1.318496320464625,True
C4,0.6814321159250072,True
P3,2.1609718403916145,True
P4,1.9322733119475664,True
Cz,0.7639279071251623,True
Pz,1.4696213237150269,True
Oz,1.891065149821158,True
Fz,1.4624709033461323,True
C3,0.7082275471718866,True
C4,0.152223845064935,True
P3,1.5477125789222441,True
P4,1.7417412887055606,True
Cz,1.1863383794087548,True
Pz,2.153774731295374,True
Oz,2.011401951892248,True
Fz,2.777041627069899,True
C3,1.5646978772429445,True
C4,1.4115168101335114,True
P3,2.464384429541169,True
P4,2.2444601377397357,True
Cz,1.9184670945808107,True
Pz,2.024775383251712,True
