Channel,Value,Mask
Cz,-0.2763284632297246,True
Pz,-0.14934381073517833,True
Oz,0.5709215436018864,True
Fz,-0.08748817857663914,True
C3,-1.0825539597424074,True
C4,-0.5295062638404853,True
P3,-0.15427708791889017,True
P4,-0.01655242823593576,True
Cz,-0.18905652427818184,True
Pz,-0.11362828357872502,True
Oz,0.42246554806378156,True
Fz,-0.19316534803324828,True
C3,-0.5706978873828188,True
C4,-0.6134670289256136,True
P3,-0.24474523947368795,True
P4,-0.058969432214889386,True
Cz,-0.39592140624334726,True
Pz,-0.32059167665780647,True
Oz,0.3649649168491691,True
Fz,-0.4259349791560759,True
C3,-0.5829583008967161,True
C4,-0.21126977658836393,True
P3,-0.5077324123722412,True
P4,-0.16967188011731696,True
Cz,0.17506228601054305,True
Pz,-0.011975832875928983,True
Oz,0.5552427286416587,True
Fz,-0.48003351522835375,True
C3,-0.6378492845762374,True
C4,-0.3937735829490412,True
P3,-0.14145207666851095,True
P4,0.0601686014356754,True
Cz,0.05649219591708973,True
Pz,0.8125462003652921,True
Oz,1.0720298914954303,True
Fz,-0.006275905671040611,True
C3,-0.4716694222464426,True
C4,0.04343748230483686,True
P3,0.5256248203426371,True
P4,0.20676831948241212,True
Cz,-0.6170172911782725,True
Pz,-0.12392834504502521,True
Oz,0.6733203900899637,True
Fz,-0.17337546277976695,True
C3,-0.719971193952944,True
C4,-0.17032898306206654,True
P3,0.29582042524787855,True
P4,0.058812143384382766,True
Cz,0.3963477210563074,True
Pz,0.6683457867117146,True
Oz,0.9244303683121632,True
Fz,0.7885217719339783,True
C3,0.08552145389952596,True
C4,1.4216070839671318,True
P3,0.5404233439112672,True
P4,1.6566584205600627,True
Cz,-0.20524324268420624,True
Pz,-0.060339171945254455,True
Oz,0.344478530266737,True
Fz,0.48353904088604166,True
C3,-0.3240354074466982,True
C4,-0.11010776441381573,True
P3,0.14093157887854238,True
P4,-0.06742081063524467,True
Cz,-0.5305767541473637,True
Pz,0.25021681707090454,True
Oz,0.4942818773649072,True
Fz,0.27045797748846157,True
C3,-0.38471547726016747,True
C4,-0.046907887236801886,True
P3,-0.11798027407645616,True
P4,0.5330028101500338,True
Cz,-0.3061284358157066,True
Pz,-0.1668317967159678,True
Oz,0.41625027346626975,True
Fz,-0.12698153597209275,True
C3,-0.9191811173012306,True
C4,-0.6708611769186325,True
P3,-0.1538485635330033,True
P4,-0.3146327397997474,True
Cz,-0.27057452957363065,True
Pz,-0.42637752170106646,True
Oz,-0.027941852159014086,True
Fz,-0.00038202402145807464,True
C3,-1.0257783408334937,True
C4,-0.8218065499230838,True
P3,-0.05051365021832785,True
P4,-0.40178928615521353,True
Cz,-0.940429719498517,True
Pz,-0.5140368736880253,True
Oz,0.11013875807476951,True
Fz,-0.11525533197262426,True
C3,-0.8342377209502343,True
C4,-0.4595227807666573,True
P3,-0.3830458726178196,True
P4,-0.469832239776772,True
Cz,-0.5948467514654265,True
Pz,-0.4163758054621574,True
Oz,0.08480913134744872,True
Fz,-0.03532163020957526,True
C3,-0.7445642242734006,True
C4,-0.9313575322536981,True
P3,-0.20507222627947105,True
P4,-0.7718237167490383,True
Cz,-0.4969789817365951,True
Pz,-0.4945352813967449,True
Oz,0.02865970456914007,True
Fz,-0.14963103402193897,True
C3,-1.024314309531594,True
C4,-1.0633452722536516,True
P3,-0.1610862786994512,True
P4,-0.6078080496501522,True
Cz,-0.11688599265136501,True
Pz,0.3795171623711783,True
Oz,0.3203516690264194,True
Fz,0.21458146077379164,True
C3,-0.33321696070391493,True
C4,-0.023240285002301835,True
P3,-0.01817862779742394,True
P4,0.3810979603970908,True
Cz,-0.5045189415809788,True
Pz,-0.2268385539162306,True
Oz,0.4346633920976957,True
Fz,-0.2540124782190107,True
C3,-0.659455532592999,True
C4,-0.6162374034485261,True
P3,0.2303110604316641,True
P4,-0.16584070322985356,True
Cz,0.08980630867728784,True
Pz,0.6042623375556845,True
Oz,0.8478627433545031,True
Fz,-0.03063352016905529,True
C3,0.7642167231716687,True
C4,0.2464895322614207,True
P3,0.8452349049676253,True
P4,0.4799971037693086,True
Cz,-0.8670024049160774,True
Pz,-0.5103350249413847,True
Oz,0.06637784764047074,True
Fz,-0.6324474069631193,True
C3,-1.219902815824478,True
C4,-1.0060405850134193,True
P3,-0.3884950513192796,True
P4,-0.49183320671042235,True
Cz,-0.24537864265522488,True
Pz,0.02342546778253432,True
Oz,0.5065264894830551,True
Fz,-0.23301498201451756,True
C3,0.5023588898705246,True
C4,0.4193901654080168,True
P3,0.16581829551797317,True
P4,0.42862566974188393,True
