Channel,Value,Mask
Cz,-1.0537163757676882,True
Pz,-2.843569862110493,True
Oz,-0.0367688789484524,True
Fz,0.08037609800002052,True
C3,-1.7554205809091958,True
C4,-0.8617888558211608,True
P3,-0.6506118089357228,True
P4,-0.8539405106875902,True
Cz,-1.1276552981728007,True
Pz,-3.202839726777327,True
Oz,-0.4340788122933013,True
Fz,-0.42415445460381784,True
C3,-1.8839050090608898,True
C4,-1.3923532939433643,True
P3,-1.3402784033111004,True
P4,-0.7931018479343198,True
Cz,-1.2459128655111404,True
Pz,-2.8808509360096886,True
Oz,-0.3244573819110574,True
Fz,-0.5646744792871348,True
C3,-1.5610078830173735,True
C4,-0.9218447924044625,True
P3,-0.8931743132563146,True
P4,-0.8278650805270703,True
Cz,-1.0637730860557735,True
Pz,-2.7125172827888533,True
Oz,-0.10335873916470813,True
Fz,-0.528606820501229,True
C3,-1.6896122018884214,True
C4,-1.2938060965267384,True
P3,-0.9422358543579114,True
P4,-0.6669238280820606,True
Cz,-0.9696860422611283,True
Pz,-3.1563074172594785,True
Oz,-0.09950132979866715,True
Fz,-0.7029797651444374,True
C3,-1.4897744960993904,True
C4,-1.1517875921759457,True
P3,-0.9485596630017217,True
P4,-0.6704633956342907,True
Cz,-1.022479181389085,True
Pz,-2.8982202258168157,True
Oz,-0.19010154235869958,True
Fz,-0.35029480975689514,True
C3,-1.3833786784533981,True
C4,-0.9653892522419325,True
P3,-0.6014923968882755,True
P4,-0.6670619948451976,True
Cz,-1.152563135674057,True
Pz,-2.378244490187958,True
Oz,-0.043803766119814846,True
Fz,-0.5151740007281121,True
C3,-1.342005657839823,True
C4,-0.10732672126016689,True
P3,-0.7752154801860662,True
P4,-0.5683175092632426,True
Cz,-0.9688633558618155,True
Pz,-2.148662511235266,True
Oz,0.03150735681247971,True
Fz,-0.35226806454761983,True
C3,-0.6632280386316223,True
C4,-0.27832488183973,True
P3,-0.5937168866522174,True
P4,-0.6211751287829181,True
Cz,-1.219534030114218,True
Pz,-2.7970057283047627,True
Oz,-0.5066887644895527,True
Fz,-0.8270791189984738,True
C3,-1.490647156995264,True
C4,-1.225270356560601,True
P3,-0.7157394206976428,True
P4,-1.305224734144765,False
Cz,-1.2381952578242579,True
Pz,-2.731787305558256,True
Oz,-0.5412979751551114,True
Fz,-0.8498320506910142,True
C3,-1.4663364058787474,True
C4,-1.1441996753166082,True
P3,-0.8626427998167046,True
P4,-0.7288210981129286,True
Cz,-1.6486510623987123,False
Pz,-2.840762292529421,True
Oz,-0.46777418068501264,True
Fz,-0.8714158210731952,True
C3,-1.4089594714135822,True
C4,-1.2822516911913695,True
P3,-1.0466914970657073,True
P4,-0.7700300490695252,True
Cz,-1.1016750099030135,True
Pz,-2.9267633269291244,True
Oz,0.0062170771515975744,True
Fz,0.022482851321793906,True
C3,-1.7174470479607291,True
C4,-0.8999624269771588,True
P3,-0.6595557097944893,True
P4,-0.857978859435151,True
Cz,-0.9828338431369159,True
Pz,-2.448649229121633,True
Oz,-0.08272360521695785,True
Fz,-0.38654899281544025,True
C3,-0.9708665901802501,True
C4,-0.94985700308079,True
P3,-0.9442565718624406,True
P4,-0.5410580785339134,True
Cz,-0.596799448057275,True
Pz,-2.4723466539260985,True
Oz,0.20143505505342105,True
Fz,0.36307189413204455,True
C3,-1.4673568974062756,True
C4,-0.7634684414739749,True
P3,-1.0568476816602592,True
P4,-0.9147025611905175,True
Cz,-1.7771222925257895,False
Pz,-2.0987616398950957,True
Oz,-0.4220745044491782,True
Fz,-0.7051290045627296,True
C3,-1.7342893697192536,True
C4,-1.0719976853982824,True
P3,-1.0657040275824896,True
P4,-0.8813518082633743,True
Cz,-0.7338624412328888,True
Pz,-2.1380215275552095,True
Oz,-0.23138749022253743,True
Fz,0.4232568415646067,True
C3,-1.171986222480003,True
C4,-0.17019404106313296,True
P3,-0.5657895108779363,True
P4,-0.25667593796175114,True
Cz,-0.9819972423880732,True
Pz,-2.311801835440692,True
Oz,-0.046819729583614494,True
Fz,-0.261248385869448,True
C3,-0.4126378579824042,False
C4,-0.9042356760912462,True
P3,-0.8952125135070499,True
P4,-0.5166221194639656,True
Cz,-0.8047423784196933,True
Pz,-2.0264967336386595,True
Oz,-0.09967046576081275,True
Fz,0.19063025657379648,True
C3,-1.17792657818366,True
C4,-0.7117384632522241,True
P3,-1.1436935390792609,True
P4,-0.4700995814987619,True
Cz,-1.443203040336912,True
Pz,-2.6614855671157285,True
Oz,-0.5466137582822659,True
Fz,-0.9519672009379764,True
C3,-1.9703764091303346,True
C4,-1.4863325034470727,True
P3,-1.4136990324242034,True
P4,-1.2621379292900121,False
Cz,-0.935644482966357,True
Pz,-2.828297957131984,True
Oz,-0.06753128396142179,True
Fz,-0.45952192444406426,True
C3,-1.0303400980648019,True
C4,-0.7236864950691672,True
P3,-1.182383945784471,True
P4,-0.4046165214827702,True
Cz,-0.9308275441667527,True
Pz,-2.9236665927803225,True
Oz,-0.25440667169815934,True
Fz,-0.10688493299394106,True
C3,-1.5369193303528452,True
C4,-0.42535880895438183,True
P3,-0.7593429731827954,True
P4,-0.5479480159668768,True
Cz,-0.9842782076460196,True
Pz,-2.3569827232426355,True
Oz,-0.22510872169873428,True
Fz,-0.16534676111130733,True
C3,-1.5625769789990347,True
C4,-0.6686667388377371,True
P3,-0.8330416214608224,True
P4,-0.5965630325082454,True
