Channel,Value,Mask
Cz,-2.1036421587638907,True
Pz,-2.165823894601443,True
Oz,-1.687799995586192,True
Fz,-1.9267814312918796,True
C3,-2.913149993078721,True
C4,-2.3698461393520542,True
P3,-2.714843145707797,True
P4,-3.0218713464578686,True
Cz,-2.3813796263639855,True
Pz,-2.253180086088929,True
Oz,-1.7833807596283946,True
Fz,-1.823836336513171,True
C3,-2.9807729716184928,True
C4,-1.8905951129688134,True
P3,-2.7187853677984584,True
P4,-2.8212031914766875,True
Cz,-2.77842549067433,True
Pz,-2.0018255077376756,True
Oz,-2.003467760504978,True
Fz,-2.0116936218366828,True
C3,-3.1559031092098624,True
C4,-2.421180206848908,True
P3,-2.6897351872549202,True
P4,-3.166675150795311,True
Cz,-2.2775092862516932,True
Pz,-1.6197054524580599,True
Oz,-1.639435520001394,True
Fz,-2.0437921898292912,True
C3,-3.1475051520825246,True
C4,-2.101098098572688,True
P3,-2.8777291341368265,True
P4,-2.9741509038939045,True
Cz,-2.1988506322017183,True
Pz,-1.8517441520378704,True
Oz,-1.3566386180276477,False
Fz,-1.7774157035037903,True
C3,-2.4016362715615567,False
C4,-1.7893009623887557,True
P3,-2.159512035064234,True
P4,-3.098801039384312,True
Cz,-2.5852079496922182,True
Pz,-1.7789850482388234,True
Oz,-2.1462676739767494,True
Fz,-2.020252277546711,True
C3,-3.2300338784027307,True
C4,-2.087302064279898,True
P3,-2.632675466996525,True
P4,-3.071228760632528,True
Cz,-3.0656319430245786,False
Pz,-2.0074508375544315,True
Oz,-1.9355378505205696,True
Fz,-2.188641590526111,True
C3,-3.1440132256370212,True
C4,-2.066295630777612,True
P3,-2.7300466378234884,True
P4,-3.0924135595325226,True
Cz,-2.454882980176546,True
Pz,-2.156976009066832,True
Oz,-1.5256223342629425,True
Fz,-2.1616017683101867,True
C3,-3.1066587906316805,True
C4,-2.175744127701088,True
P3,-2.2915717830831404,True
P4,-3.023145248967488,True
Cz,-2.680827183109944,True
Pz,-2.361717254561622,True
Oz,-1.7212946697469031,True
Fz,-1.8471637088417554,True
C3,-2.4265468714412735,False
C4,-2.027045800350141,True
P3,-2.3462945107559747,True
P4,-2.6710272985488968,True
Cz,-2.6307172337287117,True
Pz,-2.008904756344483,True
Oz,-1.8307744743745877,True
Fz,-1.8628282766174973,True
C3,-2.8864256442519842,True
C4,-2.19101600103523,True
P3,-2.5485954899254217,True
P4,-2.994569290497209,True
Cz,-2.5794891711124674,True
Pz,-2.276426725610128,True
Oz,-1.8804073342472185,True
Fz,-2.098058789774109,True
C3,-3.0896304783421074,True
C4,-2.467164259889619,True
P3,-2.576365284738396,True
P4,-3.3480314221678764,True
Cz,-2.643260759885399,True
Pz,-1.9138377430019227,True
Oz,-1.6731297397054365,True
Fz,-1.7605940350261187,True
C3,-3.2628606765165844,True
C4,-2.197437902051793,True
P3,-2.4021620835710356,True
P4,-3.1970530824525047,True
Cz,-2.2684281657825256,True
Pz,-2.190996549253523,True
Oz,-1.815917123343272,True
Fz,-1.9261870825458198,True
C3,-2.8398031948172555,True
C4,-2.316949722621995,True
P3,-2.6658537502997848,True
P4,-3.0715042246221733,True
Cz,-2.223281484360012,True
Pz,-2.0719162908335504,True
Oz,-1.7484230797747349,True
Fz,-1.5728179628450003,True
C3,-2.9387659495128338,True
C4,-2.4156956026818603,True
P3,-2.649659065799266,True
P4,-2.7447698734620625,True
Cz,-2.4980695350605626,True
Pz,-1.634245491737342,True
Oz,-1.3016836234841,False
Fz,-1.7162293537675988,True
C3,-2.5863219734200205,True
C4,-1.9518330356755311,True
P3,-2.2558229599389388,True
P4,-2.6165040857645123,True
Cz,-2.562822232972546,True
Pz,-1.9687811548479592,True
Oz,-1.9361265300324835,True
Fz,-1.928210806287803,True
C3,-3.1613016086266343,True
C4,-1.9421876765911716,True
P3,-2.440907155803057,True
P4,-3.0837495498921204,True
Cz,-2.528318735082513,True
Pz,-2.0983068424641313,True
Oz,-1.6346555517602637,True
Fz,-1.6630495583493639,True
C3,-2.910480048797437,True
C4,0.2602760427286928,False
P3,-2.684853733410866,True
P4,-3.311080131512269,True
Cz,-2.708107126021039,True
Pz,-1.961653539861904,True
Oz,-1.7969956509183789,True
Fz,-1.7733774047157314,True
C3,-3.0799485149847112,True
C4,-2.614388779022638,True
P3,-3.0047650366731795,True
P4,-3.1051660325768387,True
Cz,-2.455834699481518,True
Pz,-2.0478283420187267,True
Oz,-1.8101702536167812,True
Fz,-2.0592142343699904,True
C3,-2.961270598420294,True
C4,-2.1749250257544053,True
P3,-2.5943388462434096,True
P4,-3.0810410954507494,True
Cz,-2.290120688461004,True
Pz,-2.2689067533141736,True
Oz,-1.906304347722653,True
Fz,-1.8568694448948548,True
C3,-2.8959855440978055,True
C4,-2.2292964324751066,True
P3,-2.64007638338341,True
P4,-2.9400985944706233,True
Cz,-2.38847320383866,True
Pz,-2.106726170824496,True
Oz,-1.4700902850302375,True
Fz,-1.4202615297563068,True
C3,-2.961327362402848,True
C4,-1.9145763534334386,True
P3,-2.080431829569797,False
P4,-2.7326404658901122,True
Cz,-2.738770835056762,True
Pz,-1.9250237246718065,True
Oz,-1.6739461788022305,True
Fz,-2.11551173118558,True
C3,-3.227348788499435,True
C4,-2.601387068561041,True
P3,-2.7658908461920984,True
P4,-3.066794286237769,True
Cz,-2.3496095059350384,True
Pz,-2.128297112787875,True
Oz,-1.7973359653837693,True
Fz,-1.8369897544674583,True
C3,-2.964204568907095,True
C4,-1.8247270492663525,True
P3,-2.7007148186117798,True
P4,-2.842313156816705,True
Cz,-2.974745086851258,True
Pz,-2.1557584232461124,True
Oz,-2.3199839109780034,False
Fz,-2.547829697670927,False
C3,-3.441833013018221,True
C4,-2.7302758991731753,True
P3,-2.809334787991818,True
P4,-3.318758298220657,True
Cz,-2.6313417667235997,True
Pz,-2.3032081426402558,True
Oz,-1.7221519665048586,True
Fz,-1.8477256564211517,True
C3,-3.0339646754053433,True
C4,-2.2845365088660414,True
P3,-2.5115015121690534,True
P4,-3.0781184285297765,True
Cz,-2.466432563960741,True
Pz,-2.3878392506028856,True
Oz,-1.956253728643558,True
Fz,-2.104451306730216,True
C3,-3.205858921361265,True
C4,-2.4403677229277156,True
P3,-2.493153893602439,True
P4,-2.8276820536341316,True
Cz,-2.4184865866026892,True
Pz,-2.3812742550329142,True
Oz,-1.8132050723451059,True
Fz,-1.7859331477134237,True
C3,-2.8270269956924614,True
C4,-1.9701768401091178,True
P3,-2.709968897030834,True
P4,-2.679905898284898,True
