Channel,Value,Mask
Cz,0.7685374564057363,True
Pz,1.1300998022486715,True
Oz,1.4035881314271772,True
Fz,1.3816544325545528,True
C3,0.8357623066845314,True
C4,0.7349589687819081,True
P3,0.6423856821898526,True
P4,2.1634215009832363,True
Cz,0.9286090095930714,True
Pz,2.3448583836858536,True
Oz,1.8244377148166349,True
Fz,1.9850174355586037,True
C3,0.973033823801114,True
C4,1.089168788958027,True
P3,2.05831805048495,True
P4,2.8919946800141494,True
Cz,1.2250933653606546,True
Pz,2.547015173837647,True
Oz,1.7920406551452879,True
Fz,2.098630361908776,True
C3,1.3877703307089817,True
C4,1.5369677532870722,True
P3,2.1957602111101338,True
P4,2.819783231954185,True
Cz,1.3848057037136803,True
Pz,2.3610732923158766,True
Oz,1.7294064644391556,True
Fz,1.787190605199299,True
C3,1.5174021722988627,True
C4,1.7577938485012683,True
P3,1.9895821377899918,True
P4,2.491738501011035,True
Cz,0.7448666352182549,True
Pz,2.0701249059879956,True
Oz,1.5941883100326786,True
Fz,1.8503191495017064,True
C3,1.5135070076849915,True
C4,1.465960008536912,True
P3,1.905119523553443,True
P4,2.5057089296823962,True
Cz,1.5708769399005387,True
Pz,2.2754001980272087,True
Oz,2.029323679628687,True
Fz,2.0333591824286374,True
C3,1.534139703994224,True
C4,1.4421451634342097,True
P3,2.0870549333013257,True
P4,2.983404334151552,True
Cz,1.2041308034418021,True
Pz,2.1079375416854305,True
Oz,1.494422630840604,True
Fz,1.1744923728681007,True
C3,0.8320161148507241,True
C4,0.9643632661468944,True
P3,1.2935509033041959,True
P4,1.8227685996883403,True
Cz,1.224236378117011,True
Pz,2.2111414546315302,True
Oz,1.8067520030032236,True
Fz,1.7001363189369243,True
C3,1.4274049317596527,True
C4,1.642388144459422,True
P3,1.8513798754479396,True
P4,2.6756146465912725,True
Cz,1.724443146767139,True
Pz,2.4332712722578145,True
Oz,2.000812269355036,True
Fz,1.776219239658015,True
C3,1.6111033018309566,True
C4,1.5509060209191234,True
P3,1.7472732715425217,True
P4,2.8447575093666395,True
Cz,0.5868352140125783,True
Pz,1.7462218011782489,True
Oz,1.0560784892690414,True
Fz,1.129737426321147,True
C3,0.6809766253773744,True
C4,0.8697041357012503,True
P3,1.3837307104129597,True
P4,2.4406080328488335,True
Cz,1.8536744460469248,True
Pz,2.3225617851213163,True
Oz,1.6323180472607024,True
Fz,1.7316403449179651,True
C3,1.6430215980472087,True
C4,1.8284600500690937,True
P3,1.8513098318790844,True
P4,2.7602649931263317,True
Cz,0.6445316286652243,True
Pz,2.3376674460957507,True
Oz,1.7528369892007791,True
Fz,2.0912899274574626,True
C3,0.748745048188764,True
C4,1.5025040206153564,True
P3,2.094981807450761,True
P4,2.5741067671250044,True
Cz,1.459446958995753,True
Pz,2.468560483424224,True
Oz,2.0963631642033453,True
Fz,2.218875794788504,True
C3,1.239442793734782,True
C4,1.285865723355043,True
P3,2.4517615983612684,True
P4,2.900486130504368,True
Cz,1.062756115183502,True
Pz,1.3142408567549722,True
Oz,1.115816861824584,True
Fz,1.7096374246091564,True
C3,1.3369240057841416,True
C4,1.9025171480794016,True
P3,1.8371886938158208,True
