Channel,Value,Mask
Cz,-1.4170764889194511,True
Pz,-0.3568339515467287,True
Oz,0.2911308384649639,True
Fz,-0.738372204924036,True
C3,-1.5473000670950883,True
C4,-1.1573331095896522,True
P3,-1.161697475933447,True
P4,-0.47942602718699,True
Cz,-0.8823027883827322,True
Pz,-0.27275110859286666,True
Oz,-0.2977739010618068,True
Fz,-0.5394770264652776,True
C3,-0.8246522388193623,True
C4,-0.35501943318285645,True
P3,-0.6253898274676751,True
P4,-0.38260104159461833,True
Cz,-1.2670206867755829,True
Pz,-0.41327028525467463,True
Oz,-0.188420203138158,True
Fz,-0.6750219380829043,True
C3,-1.168795198035928,True
C4,-0.9401968444102038,True
P3,-0.9385115735990236,True
P4,-0.3332514125121944,True
Cz,-1.3439766013669303,True
Pz,-0.2589938552024076,True
Oz,-0.5765731224353549,True
Fz,-0.6872831196883343,True
C3,-1.1238360114976795,True
C4,-0.4155813362494966,True
P3,-0.5165446248158613,True
P4,-0.663615203887986,True
Cz,-1.1691239364750527,True
Pz,0.05938156764650012,True
Oz,-0.5340856553876967,True
Fz,-0.7109019359636565,True
C3,-0.8820533387979392,True
C4,-0.6586518461498089,True
P3,-0.642765586001841,True
P4,-0.04996732143610812,True
Cz,-1.124637202605264,True
Pz,-0.039394790994335904,True
Oz,-0.4941295691551606,True
Fz,-1.0140835086463378,True
C3,-1.3265825197744925,True
C4,-0.8420273892757494,True
P3,-0.8692693444061977,True
P4,-0.121039454410928,True
Cz,-1.2353653288563813,True
Pz,-0.5436625052152356,True
Oz,-0.42227844889059046,True
Fz,-0.7006421651193411,True
C3,-1.2004234371837486,True
C4,-1.3171345151932987,True
P3,-0.840450305820731,True
P4,-0.9546956037153145,True
Cz,-1.5069085194734715,True
Pz,-0.658035835855085,True
Oz,-0.34534476114426593,True
Fz,-1.1226142203029137,True
C3,-1.5836084924496265,True
C4,-1.0470073298764178,True
P3,-0.9157275971038207,True
P4,-1.3497314199974806,True
Cz,-1.0947510192203664,True
Pz,-0.4346071191697263,True
Oz,-0.42473374668065883,True
Fz,-1.0135692844462163,True
C3,-1.4370639850550597,True
C4,-0.9537349626609063,True
P3,-0.9823220585218091,True
P4,-0.40996030740180583,True
Cz,-1.2344356863493795,True
Pz,-0.04013036529658037,True
Oz,-0.41604686070544045,True
Fz,-0.8849278552629319,True
C3,-1.703840753167675,True
C4,-1.0137331066050146,True
P3,-0.8629190511749036,True
P4,-0.3134805148329913,True
Cz,-1.3511155385331706,True
Pz,-0.09204417038870946,True
Oz,-0.2532325430203257,True
Fz,-0.7270479444706424,True
C3,-0.8954429977459413,True
C4,-0.7951637221161066,True
P3,-0.46192811215388224,True
P4,-0.4438589217637015,True
Cz,-1.3774178144059501,True
Pz,-0.2784705257745897,True
Oz,-0.32075116372895623,True
Fz,-0.9832064644798123,True
C3,-1.0972212642004142,True
C4,-1.2394309075739,True
P3,-0.7923190857704709,True
P4,-0.8053396994907094,True
Cz,-1.4522012004213738,True
Pz,-0.05490494122729501,True
Oz,-0.44171173706071204,True
Fz,-0.740868010848673,True
C3,-1.2523403922740655,True
C4,-0.9105175622763784,True
P3,-0.8026209211945879,True
P4,0.006871119826753608,True
Cz,-1.2124749393022405,True
Pz,-0.44622227091257693,True
Oz,-0.5484414961512729,True
Fz,-1.0618785670512263,True
C3,-1.442970370018722,True
C4,-1.1811414011726515,True
P3,-0.9477590887394556,True
P4,-0.9030836726697253,True
Cz,-1.5563457252375585,True
Pz,-0.643995508762588,True
Oz,-0.47596093775123455,True
Fz,-0.9715927888336844,True
C3,-1.3589018753988573,True
C4,-1.0530219282509545,True
P3,-0.7838632388868719,True
P4,-0.6305361353856265,True
Cz,-1.2042687581695655,True
Pz,-0.28403363184352287,True
Oz,-0.25237527420923545,True
Fz,-0.6212055441345556,True
C3,-1.136115062340464,True
C4,-0.5590761578169887,True
P3,-0.5900518695272051,True
P4,-0.1593985449094411,True
Cz,-1.39540430987232,True
Pz,-0.215443379855527,True
Oz,-0.1492358122309832,True
Fz,-0.33434826097657755,True
C3,-1.297789773067134,True
C4,-0.8750735108015091,True
P3,-0.5333986558611407,True
P4,-0.18866927727765578,True
Cz,-1.1393274306336136,True
Pz,-0.14397892503962287,True
Oz,-0.33762042857206015,True
Fz,-0.911428447409394,True
C3,-0.9293286437061472,True
C4,-0.8624051297134054,True
P3,-0.3917352076786656,True
P4,-0.5643706185447306,True
Cz,-0.9793320790735528,True
Pz,-0.4325088848111133,True
Oz,-0.13946536237034704,True
Fz,-0.5754279887647082,True
C3,-1.0300084198902189,True
C4,-1.144583996250756,True
P3,-1.24585549982924,True
P4,-0.6820720459761728,True
Cz,-1.2683655581594282,True
Pz,-0.2690865883679193,True
Oz,-0.48483616650557815,True
Fz,-0.7570595305920268,True
C3,-1.3181831681239693,True
C4,-0.8264838341917,True
P3,-0.6596105869972638,True
P4,-0.6425191885138051,True
Cz,-1.2941358434716415,True
Pz,-0.1122478926007052,True
Oz,-0.1486412256794849,True
Fz,-0.9861259172583462,True
C3,-1.0665181334863678,True
C4,-0.7244165903900708,True
P3,-0.153940303056286,True
P4,-0.23122665029345665,True
Cz,-1.238076702958472,True
Pz,0.164647790142285,True
Oz,-0.4222840078715543,True
Fz,-0.9141231527800795,True
C3,-1.0386375367594805,True
C4,-0.5675157498219371,True
P3,-0.9880870282801587,True
P4,0.4430184432190193,True
Cz,-1.5655175895827358,True
Pz,-0.4745909687939046,True
Oz,-0.4320401754179234,True
Fz,-0.8208019080864692,True
C3,-0.7293757706517215,True
C4,-0.6943507178659636,True
P3,-0.6503326507402135,True
P4,-0.5872330854657408,True
Cz,-0.7939563305291907,True
Pz,-0.07512881500586063,True
Oz,-0.135390554064832,True
Fz,-0.532740398372413,True
C3,-1.491916616243872,True
C4,-0.8204960012553418,True
P3,-1.0557964004344773,True
P4,-0.47263641504070714,True
Cz,-0.9915378905632298,True
Pz,-0.2302924468629827,True
Oz,-0.1342319941732418,True
Fz,-0.5469483925330094,True
C3,-1.1114382395037765,True
C4,-0.5867437410453167,True
P3,-0.720810331326938,True
P4,-0.19091564072205588,True
Cz,-1.6198844982210328,True
Pz,-0.827591697244658,True
Oz,-0.3933124712602844,True
Fz,-0.9415440203963219,True
C3,-1.666722696251972,True
C4,-0.8979438005761862,True
P3,-1.0976669816691667,True
P4,-0.8364535175598118,True
Cz,-1.0724515897262046,True
Pz,0.17123176690569666,True
Oz,-0.23073481425627626,True
Fz,-0.7950840721379291,True
C3,-1.12075767133563,True
C4,-0.7957885655825585,True
P3,-0.5572765698661346,True
P4,0.3470720593364651,True
Cz,-1.132205664383056,True
Pz,-0.5315307198712956,True
Oz,-0.32463994299052296,True
Fz,-0.8240422376594149,True
C3,-1.2094645735073215,True
C4,-0.797330628346869,True
P3,-0.8180461207943319,True
P4,-0.5746659428167146,True
Cz,-1.4369323304746853,True
Pz,-0.3125133774703908,True
Oz,-0.23358315400705673,True
Fz,-0.9961798720662698,True
C3,-1.7859726450321978,True
C4,-0.9686606620841703,True
P3,-1.0518562498257968,True
P4,-0.5904544752170073,True
Cz,-0.7409613099539099,True
Pz,-0.1418483060423569,True
Oz,-0.1496301226556588,True
Fz,-0.42595241795283495,True
C3,-0.7083960102494704,True
C4,-0.3093019241440172,True
P3,-0.5441016045865389,True
P4,-0.07647946943155055,True
Cz,-1.1899807709275503,True
Pz,-0.3616276044747325,True
Oz,-0.017230115292342703,True
Fz,-0.6935671386273177,True
C3,-0.9137217226816958,True
C4,-0.394602414493992,True
P3,-0.6640878619367753,True
P4,-0.008421654639264238,True
Cz,-1.1125159753446534,True
Pz,-0.3087724359300643,True
Oz,-0.2352116081454644,True
Fz,-0.827577831261047,True
C3,-1.3308889587042647,True
C4,-0.7110323664711969,True
P3,-0.9202728329860623,True
P4,-0.6653723206169422,True
Cz,-1.3184960669708163,True
Pz,-0.36345555139724783,True
Oz,-0.17771533132294265,True
Fz,-1.0877504577873018,True
C3,-1.1026267968236099,True
C4,-1.1378301893169105,True
P3,-1.2471552712022165,True
P4,-0.8499549560355718,True
Cz,-1.2664898691999238,True
Pz,0.0545229299487702,True
Oz,-0.3944139073446953,True
Fz,-0.6126872677166592,True
C3,-0.9458131247276514,True
C4,-0.7709286606373491,True
P3,-0.7809492143253619,True
P4,-0.018606650552200434,True
Cz,-1.7149748552153121,True
Pz,-0.35090444078689836,True
Oz,-0.1625035109205815,True
Fz,-1.1321618524018384,True
C3,-1.7572564622943951,True
C4,-1.1124125031867529,True
P3,-1.1793234083850856,True
P4,-0.5754381726033142,True
Cz,-1.0605493241997235,True
Pz,0.10148038575688553,True
Oz,-0.3606889359815329,True
Fz,-0.7430323083027673,True
C3,-0.7238745323718789,True
C4,0.032503989986944704,True
P3,-0.5878729322515341,True
P4,0.18851476368194184,True
Cz,-1.0154897379119658,True
Pz,0.23652475103066584,True
Oz,-0.0623961331757616,True
Fz,-0.6035399349074687,True
C3,-0.7551051592052488,True
C4,-0.38842916373975245,True
P3,-0.5191303296906005,True
P4,0.44973253002269703,True
Cz,-1.5023653377420723,True
Pz,-0.2967158770014875,True
Oz,-0.6421809030777458,True
Fz,-0.9531687972988807,True
C3,-1.245314545857786,True
C4,-1.145830559860395,True
P3,-0.8551793157922197,True
P4,-0.6404923352508248,True
Cz,-1.6128976766258074,True
Pz,-0.003489183443105691,True
Oz,-0.3233085397979012,True
Fz,-0.7942874821454863,True
C3,-0.9033067451873332,True
C4,-0.7581345778372005,True
P3,-0.38166681866762503,True
P4,-0.2603186112190382,True
Cz,-1.1205673526718758,True
Pz,-0.06904960926017398,True
Oz,0.281848796281745,True
Fz,-0.49223075598876037,True
C3,-0.3680696014415488,True
C4,-0.2118130361845926,True
P3,-0.4794661981787278,True
P4,-0.12566565060641424,True
Cz,-1.3998636929764292,True
Pz,-0.6152261221200696,True
Oz,-0.07046606209395558,True
Fz,-0.9247506357311777,True
C3,-0.7130623795901444,True
C4,-1.2992811372230773,True
P3,-0.8904306626176605,True
P4,-0.661035770596689,True
Cz,-1.0646309686235447,True
Pz,-0.48572734129031137,True
Oz,-0.27852051192711236,True
Fz,-0.9758178964524653,True
C3,-1.4517611583641241,True
C4,-1.2307688296895616,True
P3,-1.0526195957506306,True
P4,-0.8131565478123438,True
Cz,-0.827949868836491,True
Pz,-0.3090643057924615,True
Oz,-0.36500912216627207,True
Fz,-1.0570127012690913,True
C3,-0.45195318334787987,True
C4,-0.6929185157264175,True
P3,-0.7701202363265403,True
