Channel,Value,Mask
Cz,0.5980056305219777,True
Pz,-0.7960081067209226,False
Oz,1.1048194463412602,True
Fz,0.999177796507668,True
C3,0.46715119465436006,True
C4,0.3544700814971062,True
P3,0.25458111195525146,False
P4,1.0360597663017834,False
Cz,0.6599805606405004,True
Pz,-0.07985914968760274,True
Oz,0.9572079554222582,True
Fz,1.0917189048358003,True
C3,0.7106322663513415,True
C4,0.37582288117117746,True
P3,0.3610794164156958,True
P4,1.458441019894589,True
Cz,0.5000012751251491,True
Pz,0.15510251445774137,True
Oz,1.0500029907730333,True
Fz,1.4910282659857848,True
C3,0.5853407088227056,True
C4,0.17577412466892545,True
P3,0.6012634368530817,True
P4,1.7951149423912836,True
Cz,1.5727450973129906,True
Pz,1.0981778893493215,True
Oz,1.7839487140283503,True
Fz,2.3197790507062557,True
C3,1.000468037760472,True
C4,1.7232390412843772,True
P3,1.7187246633093216,True
P4,2.315431994107486,True
Cz,0.6460766928597446,True
Pz,0.7560058620635145,True
Oz,1.1296167976182057,True
Fz,1.6879090845471232,True
C3,0.5096676895558339,True
C4,0.7508042269791845,True
P3,1.1369477964880106,True
P4,2.275624817166651,True
Cz,1.226587046559849,True
Pz,1.1801456829629067,True
Oz,1.7809999075979719,True
Fz,2.287346653248294,True
C3,0.7885994550887593,True
C4,1.1562974158270785,True
P3,1.349646233751488,True
P4,2.33732142786655,True
Cz,2.2150944919892446,True
Pz,2.0351940082070965,True
Oz,1.5666329706725226,True
Fz,2.0957529752583364,True
C3,1.53303576201759,True
C4,1.3927734343745093,True
P3,1.8816820058578108,True
P4,2.351554445688421,True
Cz,0.48102236797961656,True
Pz,-0.1644196743133513,True
Oz,0.6174701014860643,True
Fz,1.0091513673239383,True
C3,0.616764133011467,True
C4,-0.11201772615659326,True
P3,0.44572164888424626,True
P4,1.009280789314543,False
Cz,-0.18802608774474103,False
Pz,0.2059076004603514,True
Oz,0.5441106608308043,False
Fz,1.013986400093717,True
C3,0.20491945087168445,True
C4,0.7924410246687749,True
P3,0.7976875307575968,True
P4,1.843627833045888,True
Cz,1.3924023806818728,True
Pz,0.7874374278579416,True
Oz,1.1391045081332558,True
Fz,1.5913492494852433,True
C3,1.0299332573214754,True
C4,1.7354571897696731,True
P3,1.3661003067183377,True
P4,1.8399291471465011,True
Cz,1.239033754195461,True
Pz,1.4380790805506778,True
Oz,1.6896414288626693,True
Fz,2.086390164818177,True
C3,0.966380332475229,True
C4,0.974202484004733,True
P3,1.6944953928072155,True
P4,2.3912180695604546,True
Cz,1.4697323317412425,True
Pz,1.6635650764246501,True
Oz,1.547257019550015,True
Fz,2.09877053498214,True
C3,1.051797290944738,True
C4,1.1216579557689295,True
P3,1.9634012366013076,True
P4,2.4456553716962564,True
Cz,1.9243895269628009,True
Pz,0.8683033321681292,True
Oz,1.9488522635626098,True
Fz,1.828293866488738,True
C3,1.463129553390243,True
C4,1.5570159648755115,True
P3,1.4547232945981352,True
P4,1.910409732584098,True
Cz,1.1312233875721165,True
Pz,0.7225550372279995,True
Oz,1.4377099723524973,True
Fz,1.440658018734383,True
C3,0.825250035825139,True
C4,0.7592641990324059,True
P3,0.9838467472983911,True
P4,2.0387314686086357,True
Cz,1.1694605560309048,True
Pz,1.1260655339386323,True
Oz,1.5900236124664249,True
Fz,1.6417304783796507,True
C3,0.6567545236648272,True
C4,1.1366343178375833,True
P3,1.4976228222684203,True
P4,2.244720544790736,True
Cz,1.396947672788374,True
Pz,1.5683300999764258,True
Oz,1.7493291793904862,True
Fz,1.9838861100606482,True
C3,0.9046993442934027,True
C4,0.9633490948822899,True
P3,2.047543082674118,True
P4,2.2259271110802024,True
Cz,0.6580251890994158,True
Pz,-0.029992922601507092,True
Oz,0.866482687676891,True
Fz,1.0125692735694658,True
C3,0.3492153032834563,True
C4,0.6669492536803586,True
P3,0.1279652363705849,False
P4,1.0880264940193771,False
Cz,1.2680777111323496,True
Pz,0.7529351136565201,True
Oz,1.385710170483776,True
Fz,1.629357709767563,True
C3,0.605835481273907,True
C4,0.6480711547260484,True
P3,1.3301803493101259,True
P4,1.8489930893626243,True
Cz,1.6723432141596402,True
Pz,1.5971086512013792,True
Oz,1.2458251820529758,True
Fz,1.6459480216728217,True
C3,1.49699188544407,True
C4,1.3324462920631879,True
P3,2.0039723840096975,True
P4,1.9750544657679967,True
Cz,1.6323289985323037,True
Pz,1.2394591326415225,True
Oz,1.5293253542473784,True
Fz,2.145324737638403,True
C3,1.3165849621583503,True
C4,1.480207646053306,True
P3,1.4511756284130723,True
P4,1.6877191881309404,True
Cz,1.3241667071179763,True
Pz,1.1770568624404791,True
Oz,1.3585928407037178,True
Fz,1.7679911588339565,True
C3,1.0375498476277039,True
C4,1.0880415483529324,True
P3,1.8281983110423285,True
P4,1.5278926150347663,True
Cz,0.9323450380265929,True
Pz,0.07193089056557847,True
Oz,0.9672797281505338,True
Fz,1.3470386581660336,True
C3,0.816273935913377,True
C4,0.5881476547594761,True
P3,0.9452131759245577,True
P4,1.123622810824945,False
Cz,2.1082196858296767,True
Pz,0.7951459050295652,True
Oz,1.7050465011064753,True
Fz,2.1171241449408758,True
C3,1.518993415277312,True
C4,1.638317949049576,True
P3,1.2918005049999204,True
P4,1.437643250513182,True
Cz,1.5879243610929936,True
Pz,1.0215655403363781,True
Oz,1.6443630670965093,True
Fz,1.8974238165382191,True
C3,1.3452488961052849,True
C4,0.7346657559092622,True
P3,1.6483633411738923,True
P4,1.4092486082729985,True
Cz,1.7290615615652787,True
Pz,1.2087380772057847,True
Oz,1.5700244824392269,True
Fz,2.1603382156799147,True
C3,1.3525831501456496,True
C4,0.9083331695457894,True
P3,1.6781042958495114,True
P4,1.7634331573723911,True
Cz,2.1038715689355283,True
Pz,2.0918296214116143,True
Oz,1.579315371276502,True
Fz,2.5442667738599165,True
C3,1.4941477766186335,True
C4,1.6539067727226493,True
P3,2.3589169951383497,True
P4,2.0284492246420363,True
Cz,0.9577388300398709,True
Pz,0.3503772068741484,True
Oz,1.4915530594106279,True
Fz,1.7337074450496561,True
C3,0.16473706943805463,True
C4,1.4425434047828072,True
P3,1.0628480078304239,True
P4,1.5040368946465232,True
Cz,1.2623573659037195,True
Pz,1.5347098384325395,True
Oz,1.6536929029437746,True
Fz,2.3285059218917765,True
C3,1.2101659638704763,True
C4,0.9692083195211119,True
P3,2.007862357638011,True
P4,2.128031405819258,True
Cz,1.3590853578483368,True
Pz,1.4881884345084067,True
Oz,0.9854192947473804,True
Fz,2.045566350614014,True
C3,1.247206376384252,True
C4,0.9375395151099696,True
