Channel,Value,Mask
Cz,-1.911654059221058,True
Pz,-1.2518423978924,True
Oz,-0.42220912763341095,True
Fz,-0.7880548834271317,True
C3,-2.064663192539246,True
C4,-1.9904764657074228,True
P3,-1.4234208198127105,True
P4,-1.4946751603884003,True
Cz,-1.9693025701393798,True
Pz,-1.2167567218459334,True
Oz,-0.7980551265498796,True
Fz,-0.5579203385207306,True
C3,-2.0239639089800736,True
C4,-2.581503882179949,True
P3,-1.3525096579888034,True
P4,-1.3456459327857166,True
Cz,-0.9620484823790979,True
Pz,-0.015851407228766674,False
Oz,-0.18887652552203182,True
Fz,-0.008594516709991985,True
C3,-1.0873367487746894,True
C4,-1.4195520139941207,True
P3,-0.7143767623045572,True
P4,-0.32832023503699787,True
Cz,-1.1046749817236532,True
Pz,-0.3984234745767188,True
Oz,-0.10520833328550705,False
Fz,0.11078756626923264,True
C3,-1.174223949972236,True
C4,-1.8946205538746421,True
P3,-0.9319227883489435,True
P4,-0.7227956717820566,True
Cz,-1.0186153120640034,True
Pz,-0.5101389166563565,True
Oz,-0.7758977548309602,True
Fz,-0.5886624327313643,True
C3,-1.1850804759617863,True
C4,-1.679541723251216,True
P3,-1.0381615163694913,True
P4,-0.9821561566378755,True
Cz,-1.6758465666486078,True
Pz,-0.856484060795145,True
Oz,-0.7588154753858174,True
Fz,-0.38350575857191743,True
C3,-1.8812768015992158,True
C4,-1.8955526830371459,True
P3,-1.3474247770721421,True
P4,-1.2616255010130772,True
Cz,-1.208293581923347,True
Pz,-0.6636801072534735,True
Oz,-0.9288451544736324,True
Fz,-0.5111898245120171,True
C3,-1.2602538833037589,True
C4,-1.717072654271034,True
P3,-0.8764787258246329,True
P4,-1.3268318289627858,True
Cz,-1.7064082955056334,True
Pz,-1.065872418595241,True
Oz,-0.9215938726391892,True
Fz,-0.41943992941948505,True
C3,-1.9302442853970283,True
C4,-1.8429888173760867,True
P3,-1.5330977789646891,True
P4,-1.4685745520490145,True
Cz,-1.168759507442848,True
Pz,-0.16512940400666842,False
Oz,-0.31943665425470974,True
Fz,-0.016625562071957665,True
C3,-1.3117970594453032,True
C4,-1.7036750096741933,True
P3,-0.7051967196661313,True
P4,-0.6563730339263435,True
Cz,-1.3145782766484957,True
Pz,-0.8949744716204874,True
Oz,-0.8431138900387231,True
Fz,-0.4379341864126715,True
C3,-1.4998163907343929,True
C4,-1.7579640275892643,True
P3,-1.156762641205606,True
P4,-1.0670012061817535,True
Cz,-1.461321192847358,True
Pz,-0.9863082778268049,True
Oz,-0.9962669494962848,True
Fz,-0.3282996171914128,True
C3,-1.4945195393787898,True
C4,-1.6674792926965036,True
P3,-1.1148051582457288,True
P4,-0.9403931450096565,True
Cz,-2.2093060811717256,True
Pz,-1.0904011847812949,True
Oz,-1.126479476744125,True
Fz,-0.6954006159115345,True
C3,-2.3069927293259016,True
C4,-2.314199750541527,True
P3,-1.60099251473663,True
P4,-1.4965796927104575,True
