Channel,Value,Mask
Cz,-1.1841741512759143,True
Pz,-1.5878565819066541,True
Oz,-0.7849144020568777,True
Fz,-0.7251915692193338,True
C3,-1.1246206125459883,True
C4,-1.21617197832852,True
P3,-2.3365557568400237,True
P4,-1.867446214666634,True
Cz,-0.3821218571600266,True
Pz,-0.5091013354168823,True
Oz,-0.41153318232477754,True
Fz,-0.42024975125210434,True
C3,-1.0769606573386474,True
C4,-1.0072891970288564,True
P3,-0.7757432256113811,True
P4,-0.8736284250144035,True
Cz,-1.5132864784747484,True
Pz,-0.8531993136938142,True
Oz,-0.49801422558841724,True
Fz,-0.3628209686479187,True
C3,-1.1703597512669897,True
C4,-1.6807488022682477,True
P3,-1.0453181396769082,True
P4,-1.4800583291831435,True
Cz,-1.529404716907887,True
Pz,-1.243563777585987,True
Oz,-0.5150168587418827,True
Fz,-1.0964601046608926,True
C3,-1.1685997639894479,True
C4,-1.465098302823648,True
P3,-1.808980170615799,True
P4,-1.5440546958804475,True
Cz,-1.587275256035794,True
Pz,-1.5112374046478165,True
Oz,-0.7867903762752516,True
Fz,-0.9165366732801735,True
C3,-1.0382607777931814,True
C4,-1.966446629189523,True
P3,-0.7180036965773428,True
P4,-1.898863513766722,True
Cz,-0.9437097988915603,True
Pz,-1.1826214786609053,True
Oz,-0.27107955956822455,True
Fz,-0.8281881408285935,True
C3,-0.8192028522984977,True
C4,-1.5827365298007232,True
P3,-1.7141713587244118,True
P4,-1.340696916981088,True
Cz,-0.8346822065026566,True
Pz,-0.0043905421099054,True
Oz,-0.3614467033561075,True
Fz,-0.05662851707622698,True
C3,-0.168356686307169,True
C4,-1.3337329542052803,True
P3,-0.6658875340601821,True
P4,-0.7417310693918198,True
Cz,-1.367316297649038,True
Pz,-1.189366640645662,True
Oz,-0.7293940929092476,True
Fz,-0.6953256150024731,True
C3,-0.7317183750284433,True
C4,-2.223736145730135,True
P3,-1.9413113238902833,True
P4,-2.0548938154279055,True
Cz,-1.5027284073804326,True
Pz,-1.0335073858175328,True
Oz,-1.0471351313155923,True
Fz,-0.41451041938953626,True
C3,-0.9396339170118205,True
C4,-1.4104801265069626,True
P3,-1.3923183130934922,True
P4,-1.1891299723236757,True
Cz,-1.3073879971941398,True
Pz,-1.430787248757485,True
Oz,-0.5545651067314038,True
Fz,-1.043129914437586,True
C3,-0.3609616759409632,True
C4,-1.374066602872846,True
P3,-1.2073637136425304,True
P4,-1.624292013923898,True
Cz,-1.3473475947297682,True
Pz,-1.0818692662599438,True
Oz,-0.18977392539080096,True
Fz,-0.10629594144318805,True
C3,-0.9890027590337435,True
C4,-1.2732618315740838,True
P3,-1.5403512073509877,True
P4,-1.4553698556798262,True
Cz,-1.196776607547476,True
Pz,-1.5044015714141739,True
Oz,0.018846266854175956,True
Fz,-0.32498233825619943,True
C3,-0.7032961853612218,True
C4,-1.8059399622967034,True
P3,-1.4626451651698151,True
P4,-1.392843648812887,True
Cz,-1.0940870769240871,True
Pz,-1.2550668442409445,True
Oz,-0.7164503146775516,True
Fz,-0.15491767063033515,True
C3,-0.7486695837471772,True
C4,-1.4952567223503361,True
P3,-1.7848513504195096,True
P4,-1.5274979981382393,True
Cz,-1.7691435141980718,True
Pz,-1.8941608267664687,True
Oz,-1.071342242468658,True
Fz,-0.5113773184615691,True
C3,-0.9779990338959056,True
C4,-2.1468687539077864,True
P3,-2.2582957334585827,True
P4,-1.8074230852560105,True
Cz,-1.441127389910997,True
Pz,-0.7316766914868924,True
Oz,-0.5889145399966991,True
Fz,-0.4171899454994302,True
C3,-0.5923036068628168,True
C4,-2.0063896743721212,True
P3,-1.9204821905234284,True
P4,-1.3571742902107753,True
Cz,-1.3852390376474346,True
Pz,-1.2312677278507373,True
Oz,-0.6560263506419332,True
Fz,-0.2698024229159725,True
C3,0.29702001646686466,True
C4,0.04456380727545328,True
P3,-1.6035580786542138,True
P4,-0.8674005050672542,True
