Channel,Value,Mask
Cz,-0.210242840201432,True
Pz,-0.49527947059456245,True
Oz,0.04169243335296623,True
Fz,-0.026589782056541722,True
C3,-1.292008131529729,True
C4,-1.0834756549361308,True
P3,-0.33176914781104677,True
P4,-0.9541325198785344,True
Cz,0.04453881024848949,True
Pz,0.2614425694096724,True
Oz,0.2594471210827609,True
Fz,0.2864213674616945,True
C3,0.193101730772278,True
C4,-0.23907529929815582,True
P3,0.4112102342909841,True
P4,0.14052407450640683,True
Cz,0.31499221878691874,True
Pz,0.706659029850449,True
Oz,-0.149919542176013,True
Fz,0.3306303886388401,True
C3,0.19434903479011792,True
C4,0.021427079571580784,True
P3,0.5436379345518542,True
P4,0.15465817909122548,True
Cz,0.15702454275489644,True
Pz,0.5123313999458042,True
Oz,0.12977880282355772,True
Fz,0.2748522684976071,True
C3,0.2979408519148732,True
C4,-0.21235607943505333,True
P3,0.36693293653846887,True
P4,-0.06563738939144198,True
Cz,-0.16915393931464212,True
Pz,0.1560698108150734,True
Oz,-0.23341531664624682,True
Fz,-0.050326776244955594,True
C3,-0.1328026226122622,True
C4,-0.9729413516143244,True
P3,0.14797096242514568,True
P4,-0.5124905993933604,True
Cz,0.057868059751907897,True
Pz,0.7414973405235858,True
Oz,0.11624673227400431,True
Fz,0.15851933257945558,True
C3,0.20930971105927934,True
C4,-0.21711649100458866,True
P3,0.41421586008839983,True
P4,0.001710257148694073,True
Cz,0.4442096474284519,True
Pz,0.6744666033525826,True
Oz,0.34136492788468936,True
Fz,0.22866115769630802,True
C3,-0.08420610007481201,True
C4,-0.2922382829026909,True
P3,0.30264547971111555,True
P4,-0.13743420954461427,True
Cz,-0.33700275614703323,True
Pz,-0.06454241767641582,True
Oz,-0.3361676317607534,True
Fz,0.026337114520226752,True
C3,-0.32412852140588,True
C4,-0.5731738964514481,True
P3,-0.31804494861484217,True
P4,-0.15565800181023773,True
Cz,0.9345593370723762,True
Pz,1.8665553603268812,True
Oz,1.0364219964150938,True
Fz,1.3145094833376845,True
C3,0.26589732212391315,True
C4,0.4998522406799021,True
P3,1.0604067088483187,True
P4,0.7582868530941974,True
Cz,0.2305202236786007,True
Pz,1.611694518857775,True
Oz,0.9234377288726425,True
Fz,0.9901517418117842,True
C3,-0.3280524947752408,True
C4,0.003412750800867398,True
P3,0.8769158872138859,True
P4,0.6192978283896348,True
Cz,-0.5949195288990904,True
Pz,-0.36185968959014775,True
