Channel,Value,Mask
Cz,-1.043578827220671,True
Pz,-1.1250390009039926,True
Oz,-0.3308401600629809,True
Fz,-0.7065689323474624,True
C3,-1.3945568406282631,True
C4,-1.4794900111553533,True
P3,-1.2887927961122767,True
P4,-1.1267522761365691,True
Cz,-1.1254931574792868,True
Pz,-0.6508829995164062,True
Oz,-0.35092708250095955,True
Fz,-0.58946901344603,True
C3,-1.5108642569584656,True
C4,-1.4901262267833986,True
P3,-1.0909213488540686,True
P4,-0.8963705149255269,True
Cz,-0.21253600999306152,False
Pz,-0.26865417836021543,True
Oz,0.007822171756246934,True
Fz,0.05413165073524538,True
C3,-1.4348026302283134,True
C4,-0.5041075735981089,False
P3,-0.6301368809050348,True
P4,-0.45936026333209784,True
Cz,-1.4852015512697705,True
Pz,-0.7181885090560399,True
Oz,-0.33289897144361696,True
Fz,-0.8356558051516934,True
C3,-1.2063700908690738,True
C4,-1.7104478196774056,True
P3,-1.087591789463372,True
P4,-0.9217155105980959,True
Cz,-0.7552843391366192,True
Pz,0.8657461769428237,False
Oz,0.4544598741478522,False
Fz,0.7442138604517949,True
C3,-1.2223841416469778,True
C4,-1.512593265057584,True
P3,1.2108959296471744,False
P4,1.065619361117658,False
Cz,-1.058984969152834,True
Pz,-1.0374091809092167,True
Oz,-0.587056525958956,True
Fz,-0.6265117678282498,True
C3,-2.0146046187511395,True
C4,-1.1544481352410338,True
P3,-1.1877078606739233,True
P4,-0.9735365792564548,True
Cz,-1.3286095464606562,True
Pz,-1.0172288639215559,True
Oz,-0.4124589535118199,True
Fz,-0.7692829656467308,True
C3,-1.7968997293394857,True
C4,-1.5277316036051332,True
P3,-1.1794509205714667,True
P4,-1.2223730575316374,True
Cz,-0.7839574698711813,True
Pz,-0.6024453362550569,True
Oz,-0.32887338328530774,True
Fz,0.054928997404873524,True
C3,-1.0215265146165076,True
C4,-1.3269596784926851,True
P3,-0.7238199800013512,True
P4,-0.8596770531375878,True
Cz,-1.3800519761682433,True
Pz,-0.9408140283570795,True
Oz,-0.8549788427244729,True
Fz,-1.0562600083083795,True
C3,-1.8744846433546831,True
C4,-1.4241015270029262,True
P3,-1.2334486486780856,True
P4,-0.9676848231871963,True
Cz,-1.0425518235935587,True
Pz,-0.6782312645443125,True
Oz,-0.5763468984848745,True
Fz,-0.32061137571373555,True
C3,-1.1823891687526544,True
C4,-1.0044025892690096,True
P3,-0.39085800454954833,True
P4,-0.5427271721073589,True
Cz,-1.0434241731245022,True
Pz,-0.8124143968882276,True
Oz,-0.21580742661915442,True
Fz,-0.1231950048863921,True
C3,-1.390944030119833,True
C4,-1.2924836490418645,True
P3,-0.6408159830064896,True
P4,-1.0976317693101512,True
Cz,-0.8701711453284253,True
Pz,-0.20589892974613258,True
Oz,0.012388221310016717,True
Fz,-0.31316675378867026,True
C3,-0.5485583376902681,True
C4,-0.5008309231270147,False
P3,-0.5758698311716712,True
P4,-0.20758834963600833,True
Cz,-1.42738576878551,True
Pz,-0.5261892670813717,True
Oz,0.011371021781648291,True
Fz,-0.09447337347806921,True
C3,-1.081932148126299,True
C4,-0.43294811709130643,False
P3,-0.5933304044514173,True
P4,-0.5338939376346763,True
Cz,-1.329697410770455,True
Pz,-1.1009030478697348,True
Oz,-0.6225850001429533,True
Fz,-1.06918761948783,True
C3,-1.049465000511651,True
C4,-1.4954770659620993,True
P3,-1.1914929216753378,True
P4,-1.1823879261152082,True
Cz,-1.088717727761259,True
Pz,-0.2444043731546587,True
Oz,-0.1706878336771515,True
Fz,0.07099460361734035,True
C3,-0.9631420881453014,True
C4,-0.6828817691296813,True
P3,-0.3225524821656893,True
P4,-0.12501577943564615,True
Cz,-1.441890797226166,True
Pz,-1.167514038039389,True
Oz,-0.5058404793079004,True
Fz,-0.38051429989097757,True
C3,-1.7379464664386812,True
C4,-1.221206871172849,True
P3,-0.7218194105201705,True
P4,-1.1452648310814928,True
Cz,-1.4319220147156841,True
Pz,-1.096717705359958,True
Oz,-0.3026518647102229,True
Fz,-0.5212685349077351,True
C3,-1.3660408860278772,True
C4,-1.2687508533633822,True
P3,-0.8721816508453467,True
P4,-1.0527852142208747,True
Cz,-1.1178228565949455,True
Pz,-0.5076741959184125,True
Oz,-0.23459359656603712,True
Fz,-0.19607219771999881,True
C3,-1.1261503033755622,True
C4,-1.4084409598321814,True
P3,-0.4355170895975714,True
P4,-0.5100190184162283,True
Cz,-1.238429387373477,True
Pz,-0.9853684235777744,True
Oz,-0.14664309376600995,True
Fz,-0.2802828755896995,True
C3,-1.3120000000993333,True
C4,-1.3999040069436657,True
P3,-0.8951439624770856,True
P4,-0.7451991698281394,True
Cz,-1.6528366787091284,True
Pz,-1.1805407685588263,True
Oz,-0.6489085514417461,True
Fz,-0.9074006958585955,True
C3,-1.2708933018900712,True
C4,-1.468981212950302,True
P3,-1.222331020412119,True
P4,-0.9471743834130576,True
Cz,-0.9857044861411125,True
Pz,-0.8967227241272051,True
Oz,-0.33997903156225345,True
Fz,-0.014301999188794757,True
C3,-0.8765407987572912,True
C4,-1.2270622054819968,True
P3,-0.5956419106840537,True
P4,-0.8701143629668371,True
Cz,-1.3948236581002287,True
Pz,-1.1523311790498687,True
Oz,-0.430822627892473,True
Fz,-0.670444979430738,True
