dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,P5,parietal,left,0.2990387889905986,-1.207181984939991,1_P5
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,P5,parietal,left,0.2990387889905986,-1.207181984939991,1_P5
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,P5,parietal,left,0.2990387889905986,-1.207181984939991,1_P5
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,P5,parietal,left,3.7076834695768786,1.3104072798680984,1_P5
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,P5,parietal,left,3.7076834695768786,1.3104072798680984,1_P5
Jin et al. (2019),1_2,1,2,jin2019,40,vs,external,MW,P5,parietal,left,0.453335934611802,-0.7911218508223429,1_P5
Jin et al. (2019),1_2,1,2,jin2019,42,vs,external,MW,P5,parietal,left,0.6081493111890185,-0.49733484955169904,1_P5
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,P5,parietal,left,3.117536971864818,1.137043257961176,1_P5
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,P5,parietal,left,3.117536971864818,1.137043257961176,1_P5
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,P5,parietal,left,3.117536971864818,1.137043257961176,1_P5
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,P5,parietal,left,3.117536971864818,1.137043257961176,1_P5
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,P5,parietal,left,3.117536971864818,1.137043257961176,1_P5
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,P5,parietal,left,3.117536971864818,1.137043257961176,1_P5
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P5,parietal,left,3.724581301477661,1.314954443226036,1_P5
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P5,parietal,left,3.724581301477661,1.314954443226036,1_P5
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P5,parietal,left,3.724581301477661,1.314954443226036,1_P5
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P5,parietal,left,3.724581301477661,1.314954443226036,1_P5
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P5,parietal,left,3.724581301477661,1.314954443226036,1_P5
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P5,parietal,left,3.724581301477661,1.314954443226036,1_P5
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P5,parietal,left,3.724581301477661,1.314954443226036,1_P5
