dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Braboszcz et al. (2017),025_1,025,1,ctr,2,med2,internal,OT,C1,central,left,1.3735362191125604,0.3173885961454892,025_C1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C1,central,left,1.0898759504013857,0.08606388279334186,025_C1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C1,central,left,1.0898759504013857,0.08606388279334186,025_C1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C1,central,left,1.0898759504013857,0.08606388279334186,025_C1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C1,central,left,1.0898759504013857,0.08606388279334186,025_C1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C1,central,left,1.0898759504013857,0.08606388279334186,025_C1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C1,central,left,1.0898759504013857,0.08606388279334186,025_C1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C1,central,left,1.0898759504013857,0.08606388279334186,025_C1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C1,central,left,1.0898759504013857,0.08606388279334186,025_C1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C1,central,left,1.0898759504013857,0.08606388279334186,025_C1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C1,central,left,1.0898759504013857,0.08606388279334186,025_C1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C1,central,left,1.0898759504013857,0.08606388279334186,025_C1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C1,central,left,1.0898759504013857,0.08606388279334186,025_C1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C1,central,left,1.0898759504013857,0.08606388279334186,025_C1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C1,central,left,1.0898759504013857,0.08606388279334186,025_C1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C1,central,left,1.0898759504013857,0.08606388279334186,025_C1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C1,central,left,1.0898759504013857,0.08606388279334186,025_C1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C1,central,left,1.0898759504013857,0.08606388279334186,025_C1
