dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Braboszcz et al. (2017),025_1,025,1,ctr,2,med2,internal,OT,C3,central,left,2.395588540961802,0.8736289380279714,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,C3,central,left,0.8405681986071373,-0.17367718890508876,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C3,central,left,0.9417294372865288,-0.06003726722598187,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C3,central,left,0.9417294372865288,-0.06003726722598187,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C3,central,left,0.9417294372865288,-0.06003726722598187,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C3,central,left,0.9417294372865288,-0.06003726722598187,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C3,central,left,0.9417294372865288,-0.06003726722598187,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C3,central,left,0.9417294372865288,-0.06003726722598187,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C3,central,left,0.9417294372865288,-0.06003726722598187,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C3,central,left,0.9417294372865288,-0.06003726722598187,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C3,central,left,0.9417294372865288,-0.06003726722598187,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C3,central,left,0.9417294372865288,-0.06003726722598187,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C3,central,left,0.9417294372865288,-0.06003726722598187,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C3,central,left,0.9417294372865288,-0.06003726722598187,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C3,central,left,0.9417294372865288,-0.06003726722598187,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C3,central,left,0.9417294372865288,-0.06003726722598187,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C3,central,left,0.9417294372865288,-0.06003726722598187,025_C3
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,C3,central,left,0.9417294372865288,-0.06003726722598187,025_C3
