dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,FC6,frontocentral,right,0.2177815483789655,-1.5242627902586332,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,FC6,frontocentral,right,0.2177815483789655,-1.5242627902586332,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,FC6,frontocentral,right,0.2177815483789655,-1.5242627902586332,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,FC6,frontocentral,right,1.3293180911740703,0.28466609734824716,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,FC6,frontocentral,right,1.3293180911740703,0.28466609734824716,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,40,vs,external,MW,FC6,frontocentral,right,0.19048540639419417,-1.6581796942044602,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,42,vs,external,MW,FC6,frontocentral,right,0.36689847265444775,-1.002670110468356,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,FC6,frontocentral,right,2.010283767489563,0.6982758899618327,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,FC6,frontocentral,right,2.010283767489563,0.6982758899618327,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,FC6,frontocentral,right,2.010283767489563,0.6982758899618327,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,FC6,frontocentral,right,2.010283767489563,0.6982758899618327,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,FC6,frontocentral,right,2.010283767489563,0.6982758899618327,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,FC6,frontocentral,right,2.010283767489563,0.6982758899618327,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC6,frontocentral,right,1.6451355163915853,0.49782276160938294,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC6,frontocentral,right,1.6451355163915853,0.49782276160938294,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC6,frontocentral,right,1.6451355163915853,0.49782276160938294,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC6,frontocentral,right,1.6451355163915853,0.49782276160938294,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC6,frontocentral,right,1.6451355163915853,0.49782276160938294,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC6,frontocentral,right,1.6451355163915853,0.49782276160938294,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC6,frontocentral,right,1.6451355163915853,0.49782276160938294,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC6,frontocentral,right,1.6451355163915853,0.49782276160938294,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC6,frontocentral,right,1.6451355163915853,0.49782276160938294,1_FC6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FC6,frontocentral,right,1.6451355163915853,0.49782276160938294,1_FC6
