dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Braboszcz et al. (2017),025_1,025,1,ctr,2,med2,internal,OT,P6,parietal,right,2.9096795468979977,1.0680429537787068,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P6,parietal,right,1.482021180806912,0.3934068188142156,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P6,parietal,right,1.1788560314443695,0.16454450336490375,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P6,parietal,right,1.1788560314443695,0.16454450336490375,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P6,parietal,right,1.1788560314443695,0.16454450336490375,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P6,parietal,right,1.1788560314443695,0.16454450336490375,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P6,parietal,right,1.1788560314443695,0.16454450336490375,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P6,parietal,right,1.1788560314443695,0.16454450336490375,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P6,parietal,right,1.1788560314443695,0.16454450336490375,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P6,parietal,right,1.1788560314443695,0.16454450336490375,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P6,parietal,right,1.1788560314443695,0.16454450336490375,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P6,parietal,right,1.1788560314443695,0.16454450336490375,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P6,parietal,right,1.1788560314443695,0.16454450336490375,025_P6
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,P6,parietal,right,1.1788560314443695,0.16454450336490375,025_P6
