dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,P6,parietal,right,0.2407800658553377,-1.4238713519669557,1_P6
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,P6,parietal,right,0.2407800658553377,-1.4238713519669557,1_P6
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,P6,parietal,right,0.2407800658553377,-1.4238713519669557,1_P6
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,P6,parietal,right,1.2835782394296498,0.24965167734393306,1_P6
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,P6,parietal,right,1.2835782394296498,0.24965167734393306,1_P6
Jin et al. (2019),1_2,1,2,jin2019,40,vs,external,MW,P6,parietal,right,0.45929897167902656,-0.7780539265402752,1_P6
Jin et al. (2019),1_2,1,2,jin2019,42,vs,external,MW,P6,parietal,right,0.45971152724530134,-0.7771561009017851,1_P6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,P6,parietal,right,5.374720686044278,1.681706607276368,1_P6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,P6,parietal,right,5.374720686044278,1.681706607276368,1_P6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,P6,parietal,right,5.374720686044278,1.681706607276368,1_P6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,P6,parietal,right,5.374720686044278,1.681706607276368,1_P6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,P6,parietal,right,5.374720686044278,1.681706607276368,1_P6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,P6,parietal,right,5.374720686044278,1.681706607276368,1_P6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P6,parietal,right,3.0958383046953166,1.1300587271979994,1_P6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P6,parietal,right,3.0958383046953166,1.1300587271979994,1_P6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P6,parietal,right,3.0958383046953166,1.1300587271979994,1_P6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P6,parietal,right,3.0958383046953166,1.1300587271979994,1_P6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P6,parietal,right,3.0958383046953166,1.1300587271979994,1_P6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P6,parietal,right,3.0958383046953166,1.1300587271979994,1_P6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P6,parietal,right,3.0958383046953166,1.1300587271979994,1_P6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P6,parietal,right,3.0958383046953166,1.1300587271979994,1_P6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P6,parietal,right,3.0958383046953166,1.1300587271979994,1_P6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P6,parietal,right,3.0958383046953166,1.1300587271979994,1_P6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P6,parietal,right,3.0958383046953166,1.1300587271979994,1_P6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P6,parietal,right,3.0958383046953166,1.1300587271979994,1_P6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P6,parietal,right,3.0958383046953166,1.1300587271979994,1_P6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P6,parietal,right,3.0958383046953166,1.1300587271979994,1_P6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P6,parietal,right,3.0958383046953166,1.1300587271979994,1_P6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P6,parietal,right,3.0958383046953166,1.1300587271979994,1_P6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P6,parietal,right,3.0958383046953166,1.1300587271979994,1_P6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P6,parietal,right,3.0958383046953166,1.1300587271979994,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P6,parietal,right,3.491441755912588,1.2503147614843275,1_P6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,P6,parietal,right,10.362446434750115,2.338188351304518,1_P6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,P6,parietal,right,10.362446434750115,2.338188351304518,1_P6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,P6,parietal,right,10.362446434750115,2.338188351304518,1_P6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,P6,parietal,right,10.362446434750115,2.338188351304518,1_P6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,P6,parietal,right,10.362446434750115,2.338188351304518,1_P6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,P6,parietal,right,10.362446434750115,2.338188351304518,1_P6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,P6,parietal,right,10.362446434750115,2.338188351304518,1_P6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,P6,parietal,right,10.362446434750115,2.338188351304518,1_P6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,P6,parietal,right,10.362446434750115,2.338188351304518,1_P6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,P6,parietal,right,10.362446434750115,2.338188351304518,1_P6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,P6,parietal,right,10.362446434750115,2.338188351304518,1_P6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,P6,parietal,right,10.362446434750115,2.338188351304518,1_P6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,P6,parietal,right,10.362446434750115,2.338188351304518,1_P6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,P6,parietal,right,10.362446434750115,2.338188351304518,1_P6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,P6,parietal,right,10.362446434750115,2.338188351304518,1_P6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,P6,parietal,right,10.362446434750115,2.338188351304518,1_P6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,P6,parietal,right,10.362446434750115,2.338188351304518,1_P6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,P6,parietal,right,10.362446434750115,2.338188351304518,1_P6
