dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,C6,central,right,0.3782958985860936,-0.9720785890987436,1_C6
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,C6,central,right,0.3782958985860936,-0.9720785890987436,1_C6
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,C6,central,right,0.3782958985860936,-0.9720785890987436,1_C6
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,C6,central,right,1.2973464093179288,0.26032095472967154,1_C6
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,C6,central,right,1.2973464093179288,0.26032095472967154,1_C6
Jin et al. (2019),1_2,1,2,jin2019,40,vs,external,MW,C6,central,right,0.20228805986135476,-1.5980625584912063,1_C6
Jin et al. (2019),1_2,1,2,jin2019,42,vs,external,MW,C6,central,right,0.36988509701566197,-0.9945628701803898,1_C6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,C6,central,right,2.8220305314392604,1.0374566724505019,1_C6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,C6,central,right,2.8220305314392604,1.0374566724505019,1_C6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,C6,central,right,2.8220305314392604,1.0374566724505019,1_C6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,C6,central,right,2.8220305314392604,1.0374566724505019,1_C6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,C6,central,right,2.8220305314392604,1.0374566724505019,1_C6
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,C6,central,right,2.8220305314392604,1.0374566724505019,1_C6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C6,central,right,1.3070371116514736,0.2677628287695521,1_C6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C6,central,right,1.3070371116514736,0.2677628287695521,1_C6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C6,central,right,1.3070371116514736,0.2677628287695521,1_C6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C6,central,right,1.3070371116514736,0.2677628287695521,1_C6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C6,central,right,1.3070371116514736,0.2677628287695521,1_C6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C6,central,right,1.3070371116514736,0.2677628287695521,1_C6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C6,central,right,1.3070371116514736,0.2677628287695521,1_C6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C6,central,right,1.3070371116514736,0.2677628287695521,1_C6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C6,central,right,1.3070371116514736,0.2677628287695521,1_C6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C6,central,right,1.3070371116514736,0.2677628287695521,1_C6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C6,central,right,1.3070371116514736,0.2677628287695521,1_C6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C6,central,right,1.3070371116514736,0.2677628287695521,1_C6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C6,central,right,1.3070371116514736,0.2677628287695521,1_C6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C6,central,right,1.3070371116514736,0.2677628287695521,1_C6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C6,central,right,1.3070371116514736,0.2677628287695521,1_C6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C6,central,right,1.3070371116514736,0.2677628287695521,1_C6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C6,central,right,1.3070371116514736,0.2677628287695521,1_C6
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,C6,central,right,1.3070371116514736,0.2677628287695521,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,C6,central,right,0.9297097891596321,-0.07288279620108679,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,C6,central,right,2.3753192479587337,0.865131848646171,1_C6
Jin et al. (2019),1_2,1,2,jin2019,107,vs,external,MW,C6,central,right,0.7293483430797102,-0.31560382422913175,1_C6
Jin et al. (2019),1_2,1,2,jin2019,107,vs,external,MW,C6,central,right,0.7293483430797102,-0.31560382422913175,1_C6
Jin et al. (2019),1_2,1,2,jin2019,107,vs,external,MW,C6,central,right,0.7293483430797102,-0.31560382422913175,1_C6
