dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,P10,temporal,right,0.7801679565291089,-0.24824605359496327,1_P10
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,P10,temporal,right,0.7801679565291089,-0.24824605359496327,1_P10
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,P10,temporal,right,0.7801679565291089,-0.24824605359496327,1_P10
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,P10,temporal,right,2.4994214583376078,0.9160592884282299,1_P10
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,P10,temporal,right,2.4994214583376078,0.9160592884282299,1_P10
Jin et al. (2019),1_2,1,2,jin2019,40,vs,external,MW,P10,temporal,right,0.545892742243674,-0.6053327653117955,1_P10
Jin et al. (2019),1_2,1,2,jin2019,42,vs,external,MW,P10,temporal,right,0.6794957690089011,-0.386404272034458,1_P10
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,P10,temporal,right,3.055503494051693,1.1169443888807977,1_P10
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,P10,temporal,right,3.055503494051693,1.1169443888807977,1_P10
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,P10,temporal,right,3.055503494051693,1.1169443888807977,1_P10
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,P10,temporal,right,3.055503494051693,1.1169443888807977,1_P10
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,P10,temporal,right,3.055503494051693,1.1169443888807977,1_P10
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,P10,temporal,right,3.055503494051693,1.1169443888807977,1_P10
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P10,temporal,right,3.8542193385127477,1.349168480285765,1_P10
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P10,temporal,right,3.8542193385127477,1.349168480285765,1_P10
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P10,temporal,right,3.8542193385127477,1.349168480285765,1_P10
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P10,temporal,right,3.8542193385127477,1.349168480285765,1_P10
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P10,temporal,right,3.8542193385127477,1.349168480285765,1_P10
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P10,temporal,right,3.8542193385127477,1.349168480285765,1_P10
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P10,temporal,right,3.8542193385127477,1.349168480285765,1_P10
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P10,temporal,right,3.8542193385127477,1.349168480285765,1_P10
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P10,temporal,right,3.8542193385127477,1.349168480285765,1_P10
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P10,temporal,right,3.8542193385127477,1.349168480285765,1_P10
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P10,temporal,right,3.8542193385127477,1.349168480285765,1_P10
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P10,temporal,right,3.8542193385127477,1.349168480285765,1_P10
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P10,temporal,right,3.8542193385127477,1.349168480285765,1_P10
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P10,temporal,right,3.8542193385127477,1.349168480285765,1_P10
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P10,temporal,right,3.8542193385127477,1.349168480285765,1_P10
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P10,temporal,right,3.8542193385127477,1.349168480285765,1_P10
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P10,temporal,right,3.8542193385127477,1.349168480285765,1_P10
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,P10,temporal,right,3.8542193385127477,1.349168480285765,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,P10,temporal,right,5.56985483599219,1.7173689918387514,1_P10
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,P10,temporal,right,11.27424263046403,2.4225207106681834,1_P10
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,P10,temporal,right,11.27424263046403,2.4225207106681834,1_P10
