sub_ch,Group,C(state)[T.OT],subject[C(subject_id)[10]],subject[C(subject_id)[11]],subject[C(subject_id)[12]],subject[C(subject_id)[13]],subject[C(subject_id)[14]],subject[C(subject_id)[15]],subject[C(subject_id)[16]],subject[C(subject_id)[17]],subject[C(subject_id)[18]],subject[C(subject_id)[19]],subject[C(subject_id)[1]],subject[C(subject_id)[20]],subject[C(subject_id)[21]],subject[C(subject_id)[22]],subject[C(subject_id)[23]],subject[C(subject_id)[24]],subject[C(subject_id)[25]],subject[C(subject_id)[26]],subject[C(subject_id)[27]],subject[C(subject_id)[28]],subject[C(subject_id)[29]],subject[C(subject_id)[2]],subject[C(subject_id)[30]],subject[C(subject_id)[3]],subject[C(subject_id)[4]],subject[C(subject_id)[5]],subject[C(subject_id)[6]],subject[C(subject_id)[7]],subject[C(subject_id)[8]],subject[C(subject_id)[9]]
10_P10,0.8060731323591847,-0.5839568601962775,0.738506584674587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_P2,0.23393035787085348,-0.10419716746914522,0.22221396663929197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_P3,0.9937440582807574,-0.4160409988879178,0.9471876592415309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_P4,0.8110986204910983,-0.45938588646988354,0.7586127908041087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_P5,1.0394807932654633,-0.1612300978504873,1.0239058063719944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_P6,0.5378969246711773,-0.43315077766788607,0.487553093521853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_P7,0.814503937984446,-0.0626421309555578,0.8100008965077444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_P8,0.8059864173306056,-0.5896099854806188,0.7377360281451923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_P9,0.8045283609294522,-0.04923295119257385,0.8016090005174622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_PO3,0.33768140019812654,-0.03799581393700461,0.3343605359068301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_PO4,0.5737114032849177,-0.37926502505675525,0.5300178856361025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_PO7,0.8025540340051226,-0.011068921246028197,0.8042416099877383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_PO8,0.8356278689936993,-0.4650946900946435,0.7825442765896218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_POz,0.17147553770992272,-0.08873046351348182,0.1613937359100994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_Pz,0.1739375936403425,-0.09329581474423797,0.1633130819316486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_T7,0.2258426908333981,-0.1312718440185875,0.21082223022335317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_T8,0.19986920732145574,0.030180606901995987,0.20427189566803133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_TP7,0.5864208701436845,0.05400303137039028,0.5951613426672887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_TP8,0.3853355314170382,-0.4276566835194257,0.33508077661568125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_AF3,1.0102200547554456,-0.7972939839898545,,0.9176288028566774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_AF4,1.0180598432974872,-0.869913542998245,,0.9167177812280005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_AF7,0.8388009382236875,-0.5130538335953267,,0.7799306102808907,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_AF8,0.8882354511394938,-0.8430553131486255,,0.7896513112952191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_AFz,1.1040987827829851,-0.9564523451113279,,0.9926177849237837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_C1,-0.1044394392653014,-0.21294321778008388,,-0.13057999530666206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_C2,-0.08215598390188943,-0.32936156177505366,,-0.12228856615394125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_C3,0.0613764389967415,-0.3411611595622746,,0.02035834495104747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_C4,0.04777802515190935,-0.4866425867698968,,-0.010881374913290482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_C5,0.15683648806470893,-0.5280199914534678,,0.09358536990652241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_C6,0.05522196276295287,-0.35347969164945087,,0.012691240981949002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_CP1,0.2107043005917437,-0.3253596089190942,,0.17215977689311382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_CP2,0.12314308777482985,-0.5094698424824609,,0.06200781638106579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_CP3,0.2490305196686884,-0.4354098621786755,,0.19732441701506664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_CP4,0.18186629355646103,-0.5306699344291422,,0.11838914418756617,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_CP5,0.34571767537042897,-0.5026790178803763,,0.2862426609382173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_CP6,0.23707984131937734,-0.4309121145758517,,0.18587249924770255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_CPz,0.18653751369593527,-0.5636934015065997,,0.11908513723493885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_Cz,0.001989976114779807,-0.2751934472065165,,-0.031275925880206064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_F1,0.9228146570695878,-0.7728484713485453,,0.8328495422835458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_F2,0.9875488262809656,-1.0280191740948312,,0.8669753100332765,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_F3,0.6046566258143955,-0.5579343272651113,,0.5394770296069397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_F4,0.7672206719796029,-0.9762765250938585,,0.6520726009622785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_F5,0.5675412982822106,-0.5469307025699088,,0.503552203163566,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_F6,0.49778483809370017,-0.6295621828180253,,0.4235418349134448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_F7,0.46357242780609803,-0.7386108324090991,,0.37601545267614633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_F8,0.4485394099090693,-0.44232169158602197,,0.39674982225416977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_FC1,0.5311286682322837,-0.7197759896455275,,0.4461037085589391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_FC2,0.5834511123949244,-0.8217800494950743,,0.48629020281745644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_FC3,0.10330537742370402,-0.33111149802141143,,0.06366046616403559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_FC4,0.1482576933739068,-0.6426407681181433,,0.07111552984487635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_FC5,0.17174877454348011,-0.5489559896747059,,0.10602252724643792,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_FC6,0.04666799021682982,-0.44152837107549625,,-0.0065408737414881365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_FCz,0.36001728706118535,-0.6421573566534279,,0.28373198023782836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_FT7,0.04220977948709016,-0.4714438595830134,,-0.014632949678219102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_FT8,0.12237502778151219,-0.34234368347957106,,0.08144394182267016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_Fp1,1.0053316334083215,-0.7044282857587455,,0.9239502627873888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_Fp2,1.0153889788645303,-0.8968286713532084,,0.9107825614957031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_Fpz,1.034511536675478,-0.7344848826621545,,0.9496060670234684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_Fz,1.094521449519839,-1.0717569855368758,,0.9690629560657908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_Iz,0.6604476028632373,-1.0830493163276962,,0.5319871528899142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_O1,0.6943500332224398,-0.6373770361023557,,0.619903262432803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_O2,0.7136214631690715,-0.683277563506082,,0.633697558814975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_Oz,0.6583441697751328,-1.066271668399367,,0.531904360218366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_P1,0.6189361282104179,-0.9080442676199199,,0.5114788765600032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_P10,0.6984729572820286,-0.4253134210897425,,0.6496821621150038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_P2,0.4796161311016229,-0.5314853786996147,,0.4171630082374712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_P3,0.4759317234374585,-0.4278711493938984,,0.42599261712583664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_P4,0.42947583150151986,-0.6499991571540096,,0.35250426231109777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_P5,0.6003387695451063,-0.42966998173179194,,0.5506512260882452,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_P6,0.5546495159177939,-0.5615577299332223,,0.4888432728657662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_P7,0.6563191015822678,-0.5516792755566757,,0.5920905839686149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_P8,0.6959601215427228,-0.42099720950162267,,0.6476817215652823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_P9,0.6772929635381657,-0.6192667988024503,,0.6049715749614698,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_PO3,0.655727197897052,-0.6445269026193947,,0.5802703212302351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_PO4,0.7097880559722965,-0.6969586621922439,,0.6281955283612064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_PO7,0.721982988077653,-0.6729566698711179,,0.6433385000445615,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_PO8,0.7963794233523352,-0.5985052452342824,,0.7270172941675058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_POz,0.6237829231741103,-1.1820311010580324,,0.4832164313776176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_Pz,0.5413422627415205,-1.0512435170966012,,0.4162783559665437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_T7,0.24029621273766166,-0.5281184654397942,,0.17734786056796062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_T8,0.2146725581063673,-0.38753943098794885,,0.16862488689502036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_TP7,0.49749118509119267,-0.6083579123113191,,0.4258108649913805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_TP8,0.4989395017868296,-0.45171343145173215,,0.44620439287719466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_AF3,0.12128838085484699,-0.5842921027649094,,,0.05109942091526958,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_AF4,0.14650251979746215,-0.5311160280466406,,,0.08283809981650167,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_AF7,0.12129311905032013,-0.5615180741838481,,,0.05385776533994071,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_AF8,0.13009326544791316,-0.45173334824971284,,,0.07596506891421412,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_AFz,0.14628864927880877,-0.563485839700564,,,0.07870961662249053,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_C1,-0.06114493293544921,-0.4639469494539693,,,-0.11747090055982438,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_C2,-0.09300995549591118,-0.36436616398682703,,,-0.1374158376094179,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_C3,-0.0726011569669041,-0.44320728652216934,,,-0.12646270361882547,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_C4,-0.23132242647140058,-0.14165680748801296,,,-0.24932219677023484,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_C5,-0.28348394110828923,-0.23530994956007814,,,-0.313003900088559,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_C6,-0.4507459003766697,0.2757031956934772,,,-0.41911033214025434,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_CP1,-0.17722180307993457,-0.29007299615148047,,,-0.21296246981964545,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_CP2,-0.23120827320150783,-0.2585138382153758,,,-0.2633366969833399,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_CP3,-0.24223534141184958,-0.07294928662276519,,,-0.25196888949693247,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_CP4,-0.259861953065694,-0.23137960354929954,,,-0.2888176340946139,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_CP5,-0.3479638423673694,0.04306999043757389,,,-0.3440682321332128,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_CP6,-0.2814916234022637,-0.017624116893362983,,,-0.2846838623525444,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_CPz,-0.2708956985341672,-0.14959988177048147,,,-0.2900050642637157,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_Cz,-0.013918117543749128,-0.4764531262527974,,,-0.07157813469895807,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_F1,0.2447880769096626,-0.428464800660822,,,0.1939057002233823,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_F2,0.2144636029527359,-0.4262868317464834,,,0.16373022874150966,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_F3,0.18273683919946598,-0.48449421775722895,,,0.12484603859743951,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_F4,0.11107628998504229,-0.3603928469705227,,,0.06792029486944215,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_F5,0.10847659045965757,-0.4581167394601044,,,0.05349508110508858,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_F6,-0.012615408932109037,-0.06909523742947718,,,-0.021017219646733344,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_F7,0.07238399472260398,-0.40505546418498667,,,0.023681997161233686,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_F8,-0.0005934907660473532,-0.23075390781796126,,,-0.02849598654515712,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_FC1,0.20828837320572638,-0.43669960738040914,,,0.15627271639791465,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_FC2,0.16119455576056926,-0.4445705697671082,,,0.10804966741963799,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_FC3,0.09395246929244322,-0.5268167950349207,,,0.030609733810459776,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_FC4,-0.09531140059412835,-0.13878054833370237,,,-0.11245059564667183,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_FC5,-0.07387409068811512,-0.46708511898138244,,,-0.1306274850956804,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_FC6,-0.17992838618344642,0.295106943002727,,,-0.14492565053194867,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_FCz,0.18027003206163805,-0.4446681188928982,,,0.12718527036606259,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_FT7,-0.08636561286484708,-0.32797177044249887,,,-0.12634602840830506,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_FT8,-0.12252113787956502,0.38568607154889045,,,-0.07635011164598125,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_Fp1,0.13729538434941566,-0.6514816988207394,,,0.05904293968774986,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_Fp2,0.1302303920673131,-0.569903154586304,,,0.061814902089361426,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_Fpz,0.1050673206949514,-0.6614380874740791,,,0.02548954648817478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_Fz,0.2292035347067583,-0.4373927817260131,,,0.1771829242647341,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_Iz,0.514211775040874,-0.3932934316772439,,,0.468597760278368,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_O1,0.7269388562934769,-0.5491717137586432,,,0.6632797870474698,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_O2,0.7044005663544566,-0.7375743574058607,,,0.6178769169662496,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_Oz,0.6632870057550958,-0.713339797648317,,,0.5795385237861634,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_P1,-0.07394137135756357,-0.05706018874091744,,,-0.0811192549617975,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_P10,0.23331547087965152,-0.4823638670260421,,,0.1758729483237032,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_P2,0.3653327451596854,-0.6887938826525957,,,0.2834286969076526,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_P3,0.01666625045951473,-0.04737040039511187,,,0.011001573366645612,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_P4,0.4023184907659319,-0.6298755291981798,,,0.32767765957527106,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_P5,0.08455616147306602,-0.0923254759544121,,,0.07371197329402994,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_P6,0.4346660146204144,-0.6310656114391276,,,0.3600032530961931,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_P7,0.24282393714773085,-0.15166740234891055,,,0.2254014922281705,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_P8,0.23524749889906008,-0.4858232551307517,,,0.1773939891013155,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_P9,0.19567694982236072,-0.09567432695033058,,,0.18484681921932714,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_PO3,0.6540971387699919,-0.3823437585817412,,,0.6103344564557353,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_PO4,1.0954775089962538,-0.9900606677755239,,,0.9799004522971111,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_PO7,0.7602209043456857,-0.3323657867430129,,,0.7229011397309165,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_PO8,0.8614304492013464,-0.7726158421909324,,,0.7712620214445163,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_POz,0.7538303938398648,-0.7967742019062742,,,0.6603353095260774,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_Pz,0.09336748853042835,-0.351790670419387,,,0.051184806858030917,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_T7,-0.2760632894934162,-0.10907037739847412,,,-0.29029175105770644,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_T8,-0.3259813432524231,0.5700682973778928,,,-0.25828393564904223,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_TP7,-0.16012895620176504,-0.14755602702049195,,,-0.17857357178221284,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_TP8,-0.2093449655369644,-0.003494349169869578,,,-0.2105567681577232,,,,,,,,,,,,,,,,,,,,,,,,,,,
13_AF3,-0.6742117662073246,-0.09098963539397077,,,,-0.6877552598931176,,,,,,,,,,,,,,,,,,,,,,,,,,
13_AF4,-0.7388737015631289,-0.21045386614083197,,,,-0.767105311603998,,,,,,,,,,,,,,,,,,,,,,,,,,
13_AF7,-0.47964007508680934,-0.06549106873485541,,,,-0.4893669554085517,,,,,,,,,,,,,,,,,,,,,,,,,,
13_AF8,-0.9160192051840517,-0.282977218261255,,,,-0.9536874524462664,,,,,,,,,,,,,,,,,,,,,,,,,,
13_AFz,-0.7104713237946436,-0.18318515716660572,,,,-0.7352988105873276,,,,,,,,,,,,,,,,,,,,,,,,,,
13_C1,-1.3270501833787227,-0.09638167496191614,,,,-1.3437070534603566,,,,,,,,,,,,,,,,,,,,,,,,,,
13_C2,-1.11949990406712,-0.24795942740988475,,,,-1.1537013736200783,,,,,,,,,,,,,,,,,,,,,,,,,,
13_C3,-1.184445687091871,-0.17927468748496828,,,,-1.2105874116930635,,,,,,,,,,,,,,,,,,,,,,,,,,
13_C4,-1.0739733062313537,-0.4310397958797622,,,,-1.1301392157089394,,,,,,,,,,,,,,,,,,,,,,,,,,
13_C5,-0.7489715838440872,-0.36658083327497787,,,,-0.796118444823947,,,,,,,,,,,,,,,,,,,,,,,,,,
13_C6,-1.059229708082567,-0.4390146459864939,,,,-1.116304261353247,,,,,,,,,,,,,,,,,,,,,,,,,,
13_CP1,-1.2092536353651075,-0.20842537814084022,,,,-1.2390134797557117,,,,,,,,,,,,,,,,,,,,,,,,,,
13_CP2,-1.0259355518728952,-0.12332214061276678,,,,-1.0447144630428022,,,,,,,,,,,,,,,,,,,,,,,,,,
13_CP3,-0.8085060139954243,-0.3590620484724909,,,,-0.854968250773839,,,,,,,,,,,,,,,,,,,,,,,,,,
13_CP4,-0.9605852274063936,-0.3094185556807559,,,,-1.0016185037290177,,,,,,,,,,,,,,,,,,,,,,,,,,
13_CP5,-0.7376274879499278,-0.6628063699311939,,,,-0.8205479546073048,,,,,,,,,,,,,,,,,,,,,,,,,,
