dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Braboszcz et al. (2017),025_1,025,1,ctr,2,med2,internal,OT,P4,fronto-parietal,right,2.0880551189428,0.7362330676330833,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,P4,fronto-parietal,right,1.2560611412492262,0.22798074619976227,025_P4
