dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,FT8,frontocentral,right,0.19160145140959794,-1.6523378382673988,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,FT8,frontocentral,right,0.19160145140959794,-1.6523378382673988,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,FT8,frontocentral,right,0.19160145140959794,-1.6523378382673988,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,FT8,frontocentral,right,1.423817784136408,0.3533418442237655,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,FT8,frontocentral,right,1.423817784136408,0.3533418442237655,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,40,vs,external,MW,FT8,frontocentral,right,0.2498826473195345,-1.3867638820494554,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,42,vs,external,MW,FT8,frontocentral,right,0.18536168823295598,-1.6854462910393502,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,FT8,frontocentral,right,1.2064591011865489,0.1876897067819335,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,FT8,frontocentral,right,1.2064591011865489,0.1876897067819335,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,FT8,frontocentral,right,1.2064591011865489,0.1876897067819335,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,FT8,frontocentral,right,1.2064591011865489,0.1876897067819335,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,FT8,frontocentral,right,1.2064591011865489,0.1876897067819335,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,FT8,frontocentral,right,1.2064591011865489,0.1876897067819335,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FT8,frontocentral,right,2.224554377455389,0.7995566157641963,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FT8,frontocentral,right,2.224554377455389,0.7995566157641963,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FT8,frontocentral,right,2.224554377455389,0.7995566157641963,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FT8,frontocentral,right,2.224554377455389,0.7995566157641963,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FT8,frontocentral,right,2.224554377455389,0.7995566157641963,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FT8,frontocentral,right,2.224554377455389,0.7995566157641963,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FT8,frontocentral,right,2.224554377455389,0.7995566157641963,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FT8,frontocentral,right,2.224554377455389,0.7995566157641963,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FT8,frontocentral,right,2.224554377455389,0.7995566157641963,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FT8,frontocentral,right,2.224554377455389,0.7995566157641963,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FT8,frontocentral,right,2.224554377455389,0.7995566157641963,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FT8,frontocentral,right,2.224554377455389,0.7995566157641963,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FT8,frontocentral,right,2.224554377455389,0.7995566157641963,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FT8,frontocentral,right,2.224554377455389,0.7995566157641963,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FT8,frontocentral,right,2.224554377455389,0.7995566157641963,1_FT8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,FT8,frontocentral,right,2.224554377455389,0.7995566157641963,1_FT8
