dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Braboszcz et al. (2017),025_1,025,1,ctr,2,med2,internal,OT,F2,fronto-parietal,right,1.4798886043893658,0.3919668176388154,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F2,fronto-parietal,right,1.0489132957910405,0.04775467184276975,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,F2,fronto-parietal,right,1.4304349706169432,0.3579785732765051,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,F2,fronto-parietal,right,1.4304349706169432,0.3579785732765051,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,F2,fronto-parietal,right,1.4304349706169432,0.3579785732765051,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,F2,fronto-parietal,right,1.4304349706169432,0.3579785732765051,025_F2
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,F2,fronto-parietal,right,1.4304349706169432,0.3579785732765051,025_F2
