dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Braboszcz et al. (2017),025_1,025,1,ctr,2,med2,internal,OT,F7,frontal,left,1.6346679992874744,0.4914397251902691,025_F7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F7,frontal,left,0.7519158461210947,-0.28513086804818855,025_F7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F7,frontal,left,0.7519158461210947,-0.28513086804818855,025_F7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F7,frontal,left,0.7519158461210947,-0.28513086804818855,025_F7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F7,frontal,left,0.7519158461210947,-0.28513086804818855,025_F7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F7,frontal,left,0.7519158461210947,-0.28513086804818855,025_F7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F7,frontal,left,0.7519158461210947,-0.28513086804818855,025_F7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F7,frontal,left,0.7519158461210947,-0.28513086804818855,025_F7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F7,frontal,left,0.7519158461210947,-0.28513086804818855,025_F7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F7,frontal,left,0.7519158461210947,-0.28513086804818855,025_F7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F7,frontal,left,0.7519158461210947,-0.28513086804818855,025_F7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F7,frontal,left,0.7519158461210947,-0.28513086804818855,025_F7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F7,frontal,left,0.7519158461210947,-0.28513086804818855,025_F7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F7,frontal,left,0.7519158461210947,-0.28513086804818855,025_F7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F7,frontal,left,0.7519158461210947,-0.28513086804818855,025_F7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F7,frontal,left,0.7519158461210947,-0.28513086804818855,025_F7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F7,frontal,left,0.7519158461210947,-0.28513086804818855,025_F7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F7,frontal,left,0.7519158461210947,-0.28513086804818855,025_F7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F7,frontal,left,0.7519158461210947,-0.28513086804818855,025_F7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F7,frontal,left,0.7519158461210947,-0.28513086804818855,025_F7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,F7,frontal,left,0.7519158461210947,-0.28513086804818855,025_F7
